cell,arm,slice,class,named_reaction,parent,n_molecules,n_wells,n_multi_product_wells,n_distinct_reagent_sets,n_distinct_parents,n_distinct_templates,reward_min,reward_median,reward_max,first_step,last_step
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),c1cc(-c2nnn(CC3CC3)n2)ccc1COCC1CNC1,1,1,0,1,1,1,8.099,8.099,8.099,167,167
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1cccc(-c2cn(CC3CC3)cn2)c1,1,1,0,1,1,1,8.099,8.099,8.099,168,168
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(O)c1ccccc1Cn1nnc(-c2ccc(-c3ccc(NC[C@@H]4Cc5ccccc5CN4)cc3)s2)n1,1,1,0,1,1,1,8.098,8.098,8.098,170,170
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc2c(ccn2CC2CC2)c1,1,1,0,1,1,1,8.098,8.098,8.098,171,171
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,c1cc(-c2nnnn2Cc2ccc(-c3nnn(CC4CC4)n3)cc2)ccc1CO[C@@H]1CCNC1,1,1,0,1,1,1,8.097,8.097,8.097,173,173
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,Brc1cccc2nc([C@H]3CCCN3)[nH]c12,1,1,0,1,1,1,8.096,8.096,8.096,174,174
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,Nc1cc(-c2ccc(NC(=O)Nc3cccc4ccn(CC5CC5)c34)cc2)n[nH]1,1,1,0,1,1,1,8.096,8.096,8.096,175,175
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(O)c1cccc(-c2ccc3nc([C@@H]4Cc5ccccc5CN4)[nH]c3c2)c1,1,1,0,1,1,1,8.095,8.095,8.095,176,176
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(O)c1ccc2oc([C@@H]3CCCN3)nc2c1,1,1,0,1,1,1,8.094,8.094,8.094,177,177
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(NC1CC1)c1ccc(Cn2nnnc2-c2cccc(B(O)O)c2)cc1,1,1,0,1,1,1,8.094,8.094,8.094,178,178
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1cccc(-c2cc(NC3CCN(C[C@@H]4Cc5ccccc5CN4)CC3)[nH]n2)c1,1,1,0,1,1,1,8.094,8.094,8.094,179,179
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),O=C(O)c1ccc2nc([C@@H]3Cc4ccccc4CN3)oc2c1,1,1,0,1,1,1,8.093,8.093,8.093,181,181
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,Nc1ccc(-c2ccc(CNC34CC(C3)C4)cc2)cc1,1,1,0,1,1,1,8.093,8.093,8.093,182,182
scent_seh_seed43_par800,best_candidate,full,A,Reductive amination (aldehyde),O=Cc1c[nH]c2ccc(Nc3cccc(-c4cc(NC(=O)C5CNC5)[nH]n4)c3)cc12,1,1,0,1,1,1,8.093,8.093,8.093,183,183
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,Brc1ccc2[nH]cc(CNC34CC(C3)C4)c2c1,1,1,0,1,1,1,8.092,8.092,8.092,184,184
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(Nc1ccc(Br)cc1)c1ccc2[nH]c(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc2c1,1,1,0,1,1,1,8.088,8.088,8.088,186,186
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),Nc1n[nH]cc1-c1cccc(-c2nnn(CC3CC3)n2)c1,1,1,0,1,1,1,8.088,8.088,8.088,187,187
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,N[C@@H](C(=O)Nc1ccc(B(O)O)cc1)c1ccccc1,1,1,0,1,1,1,8.088,8.088,8.088,188,188
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,Brc1cccc2nc(C3CNC3)oc12,1,1,0,1,1,1,8.087,8.087,8.087,189,189
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(NC1CC1)c1ccc(CNc2cccc(B(O)O)c2)cc1,1,1,0,1,1,1,8.087,8.087,8.087,190,190
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccccc1Cn1ccc2cc(-c3cc(NCC4CCN4)[nH]n3)ccc21,1,1,0,1,1,1,8.084,8.084,8.084,191,191
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1cncc(-c2cccc(C(=O)NCc3cn(CC4CC4)nn3)c2)c1,1,1,0,1,1,1,8.083,8.083,8.083,193,193
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),c1cc(-c2nnn(CC3CC3)n2)ccc1COC[C@H]1CCCN1,1,1,0,1,1,1,8.083,8.083,8.083,194,194
scent_seh_seed43_par800,best_candidate,full,A,SNAr (halo-heteroarene + amine),Fc1ccc(-c2nnn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)n2)cn1,1,1,0,1,1,1,8.083,8.083,8.083,195,195
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(N2CCC(c3nc4ccc(C(=O)Nc5ccnc6ccccc56)cc4o3)CC2)cc1,1,1,0,1,1,1,8.083,8.083,8.083,196,196
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(Nc1ccnc2ccccc12)c1cccc(N2CCC[C@@H](C(=O)O)C2)n1,1,1,0,1,1,1,8.082,8.082,8.082,197,197
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(NC[C@@H]2CCCN2c2ccc3ccccc3n2)c1,1,1,0,1,1,1,8.081,8.081,8.081,198,198
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),O=C(O)c1cccc2oc([C@@H]3CCCN3)nc12,1,1,0,1,1,1,8.081,8.081,8.081,199,199
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2oc(-c3ccnc(NCc4cn(CC5CC5)nn4)c3)nc2c1,1,1,0,1,1,1,8.081,8.081,8.081,200,200
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(-c2nnn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)n2)c1,1,1,0,1,1,1,8.08,8.08,8.08,201,201
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2oc(C3CNC3)nc2c1,1,1,0,1,1,1,8.08,8.08,8.08,202,202
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling (pinacol boronate),CC1(C)OB(c2ccc(NCc3ccc(-c4cnc(F)nc4)cc3)nc2)OC1(C)C,1,1,0,1,1,1,8.079,8.079,8.079,204,204
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(O)C1(NCc2c[nH]c3ccc(-c4nnn(Cc5ccc(-c6nnn(CC7CC7)n6)cc5)n4)cc23)CCC1,1,1,0,1,1,1,8.076,8.076,8.076,205,205
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc(-c2nnn(CC3CC3)n2)c(F)c1,1,1,0,1,1,1,8.075,8.075,8.075,206,206
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(Nc1cccc(B(O)O)c1)[C@@H]1Cc2ccccc2CN1,1,1,0,1,1,1,8.075,8.075,8.075,207,207
scent_seh_seed43_par800,best_candidate,full,A,Benzoxazole formation,O=C(O)c1cccc(-c2cn(CC3CC3)cn2)c1,1,1,0,1,1,1,8.074,8.074,8.074,209,209
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,Nc1cccc(-c2cnc(F)nc2)c1,1,1,0,1,1,1,8.073,8.073,8.073,210,210
scent_seh_seed43_par800,best_candidate,full,A,Williamson ether synthesis,ClCc1ccc(-c2nc3ccc(-c4cccc(-c5nnn(CC6CC6)n5)c4)cc3[nH]2)cc1,1,1,0,1,1,1,8.073,8.073,8.073,211,211
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),O=C(O)c1ccc2oc(-c3ccc4nc(-c5ccc6nc(C7CCN7)oc6c5)[nH]c4c3)nc2c1,1,1,0,1,1,1,8.073,8.073,8.073,212,212
scent_seh_seed43_par800,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1cc(-c2c[nH]cn2)cc(-c2nc3cc(C4=NCCc5ccccc54)ccc3o2)c1,1,1,0,1,1,1,8.072,8.072,8.072,213,213
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1cccc(-c2ccc(NCc3ccc(C(=O)Nc4ccnc5ccccc45)cc3)cc2)c1,1,1,0,1,1,1,8.072,8.072,8.072,214,214
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(Nc1cccc(B(O)O)c1)c1ccc2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)oc2c1,1,1,0,1,1,1,8.072,8.072,8.072,215,215
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc(NCc2ccc3oc(C4CCN4)nc3c2)cc1,1,1,0,1,1,1,8.072,8.072,8.072,216,216
scent_seh_seed43_par800,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(Nc1cc(-c2cccc(-c3nnn(Cc4cc(=O)[nH]c5ccccc45)n3)c2)n[nH]1)C1CNC1,1,1,0,1,1,1,8.071,8.071,8.071,217,217
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(O)c1ccc2nc(-c3ccc4nc(-c5ccccc5CO[C@H]5CN6CCC5CC6)oc4c3)oc2c1,1,1,0,1,1,1,8.071,8.071,8.071,218,218
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),O=C(O)C1CN(C[C@@H]2Cc3ccccc3CN2)C1,1,1,0,1,1,1,8.07,8.07,8.07,219,219
scent_seh_seed43_par800,best_candidate,full,A,SNAr (halo-heteroarene + amine),O=C(NCc1cn(CC2CC2)c2ccccc12)c1cccc(F)n1,1,1,0,1,1,1,8.07,8.07,8.07,220,220
scent_seh_seed43_par800,best_candidate,full,A,Reductive amination (aldehyde),Nc1cc(-c2cccc(NCC3CCN3)c2)n[nH]1,1,1,0,1,1,1,8.07,8.07,8.07,221,221
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling (pinacol boronate),CC1(C)OB(c2ccc(NCc3ccc4oc(C5CCN5)nc4c3)nc2)OC1(C)C,1,1,0,1,1,1,8.069,8.069,8.069,222,222
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(NCc1ccccc1)c1cccc(B(O)O)c1,1,1,0,1,1,1,8.069,8.069,8.069,223,223
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,Nc1cccc(-c2ccccc2CCNc2ccc(-c3nnn(CC4CC4)n3)cc2)c1,1,1,0,1,1,1,8.068,8.068,8.068,224,224
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),O=C(O)[C@@H]1CCCN(C(=O)[C@@H]2Cc3ccccc3CN2)C1,1,1,0,1,1,1,8.068,8.068,8.068,225,225
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(Nc1cccc(B(O)O)c1)c1ccc2nc(-c3nc4ccccc4[nH]3)oc2c1,1,1,0,1,1,1,8.067,8.067,8.067,226,226
scent_seh_seed43_par800,best_candidate,full,A,Reductive amination (aldehyde),O=Cc1cccc(C(=O)NC2CC2)c1,1,1,0,1,1,1,8.066,8.066,8.066,227,227
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(NCc2ccnc(-c3cccc(NCC4CCN4)c3)c2)c1,1,1,0,1,1,1,8.065,8.065,8.065,228,228
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(O)c1ccc2nc(C3CCNCC3)[nH]c2c1,1,1,0,1,1,1,8.065,8.065,8.065,229,229
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,Nc1nc(F)nc2c1ncn2CC1CC1,1,1,0,1,1,1,8.065,8.065,8.065,230,230
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),O=C(O)c1ccc2[nH]c([C@H]3CCCN3)nc2c1,1,1,0,1,1,1,8.065,8.065,8.065,231,231
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,Nc1ccc(-c2cccc(NCc3cccc(-c4nc5ccccc5o4)c3)c2)cc1,1,1,0,1,1,1,8.064,8.064,8.064,232,232
scent_seh_seed43_par800,best_candidate,full,A,Buchwald-Hartwig amination,O=C(Nc1cc(Br)n[nH]1)c1ccc2nc(C3CNC3)[nH]c2c1,1,1,0,1,1,1,8.064,8.064,8.064,233,233
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,Nc1ccc(-c2cn(Cc3cccc(-c4nnn(CC5CC5)n4)c3)cn2)cc1,1,1,0,1,1,1,8.064,8.064,8.064,234,234
scent_seh_seed43_par800,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NCCc1c[nH]c2ccccc12)Nc1cccc(-c2cncc(-c3nnn(CC4CC4)n3)c2)c1,1,1,0,1,1,1,8.063,8.063,8.063,235,235
scent_seh_seed43_par800,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NCc1c[nH]c2ccccc12)c1ccc(-c2nnn(Cc3cc(=O)n(CC4CC4)c4ccccc34)n2)nc1,1,1,0,1,1,1,8.063,8.063,8.063,236,236
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),O=C(Nc1ccnc2ccccc12)[C@H]1CCCN1,1,1,0,1,1,1,8.062,8.062,8.062,238,238
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(NC1CC1)C1(NCc2ccc3nc(-c4cccc(B(O)O)c4)oc3c2)CCC1,1,1,0,1,1,1,8.061,8.061,8.061,239,239
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,NCc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)nn1,1,1,0,1,1,1,8.061,8.061,8.061,241,241
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),Nc1ccc(-c2cccc3nc(C4CCNCC4)oc23)cn1,1,1,0,1,1,1,8.059,8.059,8.059,242,242
scent_seh_seed43_par800,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),BrCc1cccc(-c2nnn(CC3CC3)n2)c1,1,1,0,1,1,1,8.059,8.059,8.059,243,243
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling (pinacol boronate),CC1(C)OB(c2ccc(NCc3cccc(C(=O)NC4CC4)c3)nc2)OC1(C)C,1,1,0,1,1,1,8.059,8.059,8.059,244,244
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),c1cc(-c2nnn(CC3CC3)n2)cc(-c2cccc3nc(C4CNC4)oc23)c1,1,1,0,1,1,1,8.059,8.059,8.059,245,245
scent_seh_seed43_par800,best_candidate,full,A,Reductive amination (aldehyde),NCCc1cn(CC2CC2)c2ccccc12,1,1,0,1,1,1,8.059,8.059,8.059,246,246
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc(NCc2ccc3[nH]c([C@H]4CCCNC4)nc3c2)cc1,1,1,0,1,1,1,8.057,8.057,8.057,247,247
scent_seh_seed43_par800,best_candidate,full,A,Benzoxazole formation,Nc1ccc(C2=NCCc3ccccc32)cc1O,1,1,0,1,1,1,8.057,8.057,8.057,248,248
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(O)[C@H]1CCCN1Cc1ccc2nc(C3CNC3)oc2c1,1,1,0,1,1,1,8.056,8.056,8.056,250,250
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(NCc1ccccc1)c1ccc2nc(-c3cccc(B(O)O)c3)[nH]c2c1,1,1,0,1,1,1,8.055,8.055,8.055,251,251
scent_seh_seed43_par800,best_candidate,full,A,Reductive amination (ketone),c1ccc2c(c1)CN[C@H](CNCc1cn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)c3ccccc13)C2,1,1,0,1,1,1,8.055,8.055,8.055,252,252
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1cncc(-c2ccc(NCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)cc2)c1,1,1,0,1,1,1,8.055,8.055,8.055,253,253
scent_seh_seed43_par800,best_candidate,full,A,Triazole formation (alkyne + alkyl halide),C#Cc1cncc(-c2nnn(CC3CC3)n2)c1,1,1,0,1,1,1,8.054,8.054,8.054,254,254
scent_seh_seed43_par800,best_candidate,full,A,Reductive amination (aldehyde),O=Cc1cccc(-c2cccc(NCC3CCN3)c2)c1,1,1,0,1,1,1,8.054,8.054,8.054,255,255
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),c1ccc2c(c1)CCN=C2c1ccc(COCC2CNC2)cc1,1,1,0,1,1,1,8.054,8.054,8.054,256,256
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2[nH]cc(CN3CC[C@@H](OCc4ccc(-c5nnn(CC6CC6)n5)cc4)C3)c2c1,1,1,0,1,1,1,8.053,8.053,8.053,257,257
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2nc(C3CN(Cc4ccc(-c5nnn(CC6CC6)n5)nc4)C3)[nH]c2c1,1,1,0,1,1,1,8.053,8.053,8.053,258,258
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(-c2cccc(CNCc3cn(CC4CC4)c4ccccc34)c2)s1,1,1,0,1,1,1,8.053,8.053,8.053,259,259
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc(NCc2ccc3[nH]c([C@H]4CCCN4)nc3c2)cc1,1,1,0,1,1,1,8.052,8.052,8.052,260,260
scent_seh_seed43_par800,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1ccc2c(c1)CN[C@H](c1nc3ccc(-c4ccc5[nH]ccc5c4)cc3o1)C2,1,1,0,1,1,1,8.051,8.051,8.051,261,261
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,NCCc1ccccc1-c1cccc(-c2nnn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)n2)c1,1,1,0,1,1,1,8.051,8.051,8.051,262,262
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(NC1CC1)c1ccc2nc(-c3cccc(CNc4cccc(B(O)O)c4)c3)oc2c1,1,1,0,1,1,1,8.049,8.049,8.049,263,263
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),O=C(Nc1ccccn1)[C@H]1CCCN1,1,1,0,1,1,1,8.049,8.049,8.049,264,264
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),O=C(NCc1c[nH]c2ccccc12)[C@H]1CCCNC1,1,1,0,1,1,1,8.048,8.048,8.048,265,265
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(O)c1ccc2nc(-c3cccnc3)oc2c1,1,1,0,1,1,1,8.048,8.048,8.048,266,266
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),c1cc(CO[C@@H]2CCNC2)cc(-c2nnn(CC3CC3)n2)c1,1,1,0,1,1,1,8.048,8.048,8.048,267,267
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),O=C(Nc1ccnc2ccccc12)[C@@H]1CCCN1,1,1,0,1,1,1,8.047,8.047,8.047,268,268
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,NCCc1cn(Cc2ccc(C(=O)NCc3cn(CC4CC4)c4ccccc34)cc2)c2ccccc12,1,1,0,1,1,1,8.047,8.047,8.047,269,269
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1cccc(-c2cc(NC(=O)c3ccc(CNCCc4c[nH]c5ccccc45)cc3)[nH]n2)c1,1,1,0,1,1,1,8.047,8.047,8.047,270,270
scent_seh_seed43_par800,best_candidate,full,A,Williamson ether synthesis,O=C([C@@H]1Cc2ccccc2CN1)N1CC(CO)C1,1,1,0,1,1,1,8.047,8.047,8.047,271,271
scent_seh_seed43_par800,best_candidate,full,A,Williamson ether synthesis,ClCc1ccc(-c2nc3ccc(-c4nc5cc(NC67CC(C6)C7)ccc5o4)cc3o2)cc1,1,1,0,1,1,1,8.047,8.047,8.047,272,272
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(NC1CC1)c1cccc(CNc2cccc(B(O)O)c2)c1,1,1,0,1,1,1,8.046,8.046,8.046,273,273
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),c1ccc2c(c1)CN[C@H](CNc1ccc(-c3cn(CC4CC4)cn3)cc1)C2,1,1,0,1,1,1,8.046,8.046,8.046,274,274
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(O)[C@@H]1CCCN1C[C@@H]1Cc2ccccc2CN1,1,1,0,1,1,1,8.045,8.045,8.045,275,275
scent_seh_seed43_par800,best_candidate,full,A,Buchwald-Hartwig amination,NCc1cn(CC2CC2)nn1,1,1,0,1,1,1,8.044,8.044,8.044,276,276
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),c1ccc2c(c1)CN[C@H](C1=NCCc3ccccc31)C2,1,1,0,1,1,1,8.044,8.044,8.044,277,277
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),C[C@H](NC(=O)c1ccc(CO[C@H]2CN3CCC2CC3)cc1)c1nc2cc(C#N)ccc2[nH]1,1,1,0,1,1,1,8.043,8.043,8.043,278,278
scent_seh_seed43_par800,best_candidate,full,A,Urea formation (amine + amine),O=C(NCc1cn(CC2CC2)c2ccccc12)C1CCN1,1,1,0,1,1,1,8.043,8.043,8.043,279,279
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc(NCc2cccc(CNC34CC(C3)C4)c2)cc1,1,1,0,1,1,1,8.041,8.041,8.041,281,281
scent_seh_seed43_par800,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1ccc2[nH]c(N3CC[C@@H](OCc4ccc(-c5nnn(CC6CC6)n5)cc4)C3)nc2c1,1,1,0,1,1,1,8.041,8.041,8.041,282,282
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,Nc1cccc(-c2cccc(-c3nc4ccc(C(=O)NCc5c[nH]c6ccccc56)cc4o3)c2)c1,1,1,0,1,1,1,8.041,8.041,8.041,283,283
scent_seh_seed43_par800,best_candidate,full,A,Reductive amination (ketone),O=C1CCN(C(=O)c2cccc(-c3nc4ccc(C(=O)NC5CC5)cc4o3)c2)C1,1,1,0,1,1,1,8.041,8.041,8.041,284,284
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(-c2nnnn2CC2CC2)c1,1,1,0,1,1,1,8.04,8.04,8.04,285,285
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc(NCc2ccnc(-c3cccc(-c4nnn(CC5CC5)n4)c3)c2)cc1,1,1,0,1,1,1,8.038,8.038,8.038,287,287
scent_seh_seed43_par800,best_candidate,full,A,Williamson ether synthesis,O=C(NC1CC1)c1ccc2nc(-c3ccc(Cn4nnc(-c5ccc(CBr)cc5)n4)cc3)[nH]c2c1,1,1,0,1,1,1,8.037,8.037,8.037,288,288
scent_seh_seed43_par800,best_candidate,full,A,Direct acid -> amine (reductive),Nc1ccc(-c2ccc(NCc3ccc4nc(C5CNC5)[nH]c4c3)cc2)cc1,1,1,0,1,1,1,8.037,8.037,8.037,290,290
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,O=C(O)C1(Nc2nnnn2-c2cccc(-c3nnn(CC4CC4)n3)c2)CCC1,1,1,0,1,1,1,8.036,8.036,8.036,291,291
scent_seh_seed43_par800,best_candidate,full,A,Amide coupling,c1ccc2c(NC3CCNCC3)ccnc2c1,1,1,0,1,1,1,8.036,8.036,8.036,292,292
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,O=C(NC1CC1)c1cccc(B(O)O)c1,1,1,0,1,1,1,8.036,8.036,8.036,293,293
scent_seh_seed43_par800,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1ccc2c(c1)CCN=C2c1ccc2nc(-c3ccc(CNCCc4c[nH]c5ccccc45)cc3)oc2c1,1,1,0,1,1,1,8.036,8.036,8.036,294,294
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling (pinacol boronate),CC1(C)OB(c2ccc(Nc3ccc(NC(=O)Nc4ccnc5ccccc45)cc3)nc2)OC1(C)C,1,1,0,1,1,1,8.036,8.036,8.036,295,295
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc(NC[C@@H](NC[C@@H]2Cc3ccccc3CN2)c2ccccc2)cc1,1,1,0,1,1,1,8.035,8.035,8.035,296,296
scent_seh_seed43_par800,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2nc(-c3cccc(-c4nc5ccc(C(=O)NC6CC6)cc5o4)c3)[nH]c2c1,1,1,0,1,1,1,8.035,8.035,8.035,297,297
scent_seh_seed43_par800,best_candidate,full,A,Reductive amination (aldehyde),O=Cc1ccc(-c2cc(NC(=O)c3ccc4nc(-c5ccccc5)oc4c3)[nH]n2)cc1,1,1,0,1,1,1,8.034,8.034,8.034,298,298
scent_seh_seed43_par800,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1ccc(-c2nc3ccc(CNCCc4c[nH]c5ccccc45)cc3o2)c(CO[C@H]2CN3CCC2CC3)c1,1,1,0,1,1,1,8.034,8.034,8.034,299,299
scent_seh_seed43_par800,best_candidate,full,A,Suzuki coupling,Brc1ccnc(NC23CC(C2)C3)c1,1,1,0,1,1,1,8.033,8.033,8.033,300,300
scent_seh_seed43_par800,best_candidate,full,B,Suzuki coupling,,73,73,0,43,66,3,8.033,8.102,8.316,9,300
scent_seh_seed43_par800,best_candidate,full,B,Amide coupling,,62,62,0,37,53,3,8.036,8.112,8.354,4,292
scent_seh_seed43_par800,best_candidate,full,B,Direct acid -> amine (reductive),,38,38,0,21,36,3,8.037,8.091,8.396,2,290
scent_seh_seed43_par800,best_candidate,full,B,N-alkylation (azole N-H + alkyl halide),,32,32,0,8,32,4,8.034,8.123,8.404,1,299
scent_seh_seed43_par800,best_candidate,full,B,Tetrazole formation (nitrile + alkyl halide),,21,21,0,2,21,2,8.035,8.083,8.246,33,297
scent_seh_seed43_par800,best_candidate,full,B,Reductive amination (aldehyde),,15,15,0,12,14,2,8.034,8.137,8.34,7,298
scent_seh_seed43_par800,best_candidate,full,B,Buchwald-Hartwig amination,,13,13,0,10,12,3,8.044,8.155,8.342,6,276
scent_seh_seed43_par800,best_candidate,full,B,Williamson ether synthesis,,11,11,0,4,11,4,8.037,8.119,8.229,41,288
scent_seh_seed43_par800,best_candidate,full,B,SNAr (halo-heteroarene + amine),,8,8,0,4,7,3,8.042,8.112,8.265,24,280
scent_seh_seed43_par800,best_candidate,full,B,Triazole formation (alkyne + alkyl halide),,7,7,0,2,7,2,8.054,8.172,8.306,12,254
scent_seh_seed43_par800,best_candidate,full,B,Urea formation (amine + amine),,6,6,0,5,6,3,8.043,8.129,8.198,60,279
