cell,arm,slice,class,named_reaction,parent,n_molecules,n_wells,n_multi_product_wells,n_distinct_reagent_sets,n_distinct_parents,n_distinct_templates,reward_min,reward_median,reward_max,first_step,last_step
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,O=C(NCc1ccccc1)c1ccc(Cn2nnnc2-c2cccc(B(O)O)c2)cc1,1,1,0,1,1,1,8.114,8.114,8.114,156,156
scent_seh_seed44_par10,best_candidate,full,A,Reductive amination (ketone),O=C1CCN(C[C@@H]2Cc3ccccc3CN2)CC1,1,1,0,1,1,1,8.114,8.114,8.114,157,157
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),Nc1ccc(-c2cn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)nn2)cc1,1,1,0,1,1,1,8.113,8.113,8.113,158,158
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(Nc1ccnc2ccccc12)c1ccc(CNc2ccc(-c3c[nH]cn3)cc2)cc1,1,1,0,1,1,1,8.113,8.113,8.113,159,159
scent_seh_seed44_par10,best_candidate,full,A,Pictet-Spengler cyclisation,O=C(O)c1ccc2nc([C@@H]3C[C@@H](OCc4ccc(-c5nnn(CC6CC6)n5)cc4)CN3)[nH]c2c1,1,1,0,1,1,1,8.113,8.113,8.113,160,160
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc(NCC2CCN2)cc1,1,1,0,1,1,1,8.113,8.113,8.113,161,161
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling (pinacol boronate),CC1(C)OB(c2ccc(NCc3cccc(-c4nc5ccc(C(=O)NC6CC6)cc5o4)c3)nc2)OC1(C)C,1,1,0,1,1,1,8.112,8.112,8.112,162,162
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1cc(-c2cc(CNCc3c[nH]c4ccccc34)ccn2)cc(-c2nnn(CC3CC3)n2)c1,1,1,0,1,1,1,8.111,8.111,8.111,163,163
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NC1CC1)c1ccccc1CCl,1,1,0,1,1,1,8.11,8.11,8.11,164,164
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1cccc(-c2ccc(NCc3ccc4nc(C5CNC5)oc4c3)cc2)c1,1,1,0,1,1,1,8.11,8.11,8.11,165,165
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling (pinacol boronate),CC1(C)OB(c2ccc(NCc3ccc4oc(-c5nc6ccccc6[nH]5)nc4c3)nc2)OC1(C)C,1,1,0,1,1,1,8.11,8.11,8.11,166,166
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),Nc1ccc(-c2ccc(-c3nnn(CC4CC4)n3)s2)cc1,1,1,0,1,1,1,8.109,8.109,8.109,167,167
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling (pinacol boronate),Brc1ccc2nc(-c3ccc(CNC45CC(C4)C5)cc3)oc2c1,1,1,0,1,1,1,8.108,8.108,8.108,168,168
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,Brc1cc(NCc2c[nH]c3ccc(-c4nnn(CC5CC5)n4)cc23)[nH]n1,1,1,0,1,1,1,8.107,8.107,8.107,169,169
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,Nc1cccc(-c2cccc(CNc3ccccn3)c2)c1,1,1,0,1,1,1,8.106,8.106,8.106,170,170
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(Nc2nc3ccccc3n2CC2CC2)c1,1,1,0,1,1,1,8.106,8.106,8.106,172,172
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1cc(CNc2ccc(-c3ccc4[nH]ccc4c3)cc2)c2nc(C3CNC3)oc2c1,1,1,0,1,1,1,8.105,8.105,8.105,173,173
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccc2[nH]c(-c3ccc4nc([C@H]5CCCN5)oc4c3)nc2c1,1,1,0,1,1,1,8.105,8.105,8.105,174,174
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(Cn2nncc2-c2ccc(NC(=O)C3CCN3)cc2)cc1,1,1,0,1,1,1,8.105,8.105,8.105,175,175
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(Nc1cccc2cc[nH]c12)[C@@H]1CCCN1Cc1ccc(-c2nnn(CC3CC3)n2)nc1,1,1,0,1,1,1,8.104,8.104,8.104,176,176
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),c1cc(-c2nnn(CC3CC3)n2)ccc1COCC1CNC1,1,1,0,1,1,1,8.103,8.103,8.103,177,177
scent_seh_seed44_par10,best_candidate,full,A,Williamson ether synthesis,O=C(NCc1cn(CC2CC2)c2ccccc12)c1ccc(Cn2nnnc2-c2cccc(CBr)c2)cc1,1,1,0,1,1,1,8.103,8.103,8.103,178,178
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccc2nc(CNc3nnnn3-c3cccc(-c4nnn(CC5CC5)n4)c3)oc2c1,1,1,0,1,1,1,8.102,8.102,8.102,179,179
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(NCC2CNC2)c1,1,1,0,1,1,1,8.102,8.102,8.102,180,180
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NC1CC1)c1ccc2nc(-c3ncc[nH]3)oc2c1,1,1,0,1,1,1,8.102,8.102,8.102,181,181
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,O=C(Nc1ccc(Nc2cccc(B(O)O)c2)cc1)[C@@H]1Cc2ccccc2CN1,1,1,0,1,1,1,8.101,8.101,8.101,182,182
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1cc(-c2c[nH]cn2)cc(-c2nnn(CC3CC3)n2)c1,1,1,0,1,1,1,8.1,8.1,8.1,183,183
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2[nH]c(-c3cccc(C(=O)NCc4cn(CC5CC5)nn4)c3)nc2c1,1,1,0,1,1,1,8.099,8.099,8.099,184,184
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,O=C(NC1CC1)c1ccccc1Cn1nnc(-c2ccc(B(O)O)s2)n1,1,1,0,1,1,1,8.098,8.098,8.098,185,185
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),c1cc2oc([C@H]3CCCN3)nc2cc1-c1nnn(CC2CC2)n1,1,1,0,1,1,1,8.098,8.098,8.098,187,187
scent_seh_seed44_par10,best_candidate,full,A,Benzimidazole formation,Nc1ccc(-c2cccc(NC(=O)[C@@H](N)c3ccccc3)c2)cc1N,1,1,0,1,1,1,8.097,8.097,8.097,188,188
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2oc(-c3ccc(Cn4cc(CCNC(=O)[C@@H]5Cc6ccccc6CN5)c5ccccc54)cc3)nc2c1,1,1,0,1,1,1,8.096,8.096,8.096,190,190
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,NCCc1cn(Cc2ccc(C3=NCCc4ccccc43)cc2)c2ccccc12,1,1,0,1,1,1,8.096,8.096,8.096,191,191
scent_seh_seed44_par10,best_candidate,full,A,Reductive amination (aldehyde),O=C(Nc1ccnc2ccccc12)C1CCNCC1,1,1,0,1,1,1,8.095,8.095,8.095,192,192
scent_seh_seed44_par10,best_candidate,full,A,Triazole formation (alkyne + alkyl halide),C#Cc1cccc(-c2nc3ccc(CNC45CC(C4)C5)cc3o2)c1,1,1,0,1,1,1,8.095,8.095,8.095,193,193
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,Brc1cccc(-c2nc3cc(-c4nnnn4CC4CC4)ccc3o2)c1,1,1,0,1,1,1,8.095,8.095,8.095,194,194
scent_seh_seed44_par10,best_candidate,full,A,Triazole formation (alkyne + alkyl halide),C#Cc1ccc2oc(-c3ccc(COCC4CNC4)cc3)nc2c1,1,1,0,1,1,1,8.094,8.094,8.094,195,195
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccc2oc([C@H]3CCCN3)nc2c1,1,1,0,1,1,1,8.094,8.094,8.094,196,196
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2nc(-c3ccc(COCC4CNC4)cc3)oc2c1,1,1,0,1,1,1,8.091,8.091,8.091,197,197
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1nc(-c2ccc3c(ccn3CC3CC3)c2)c[nH]1,1,1,0,1,1,1,8.091,8.091,8.091,198,198
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,Brc1cccc2nc([C@@H]3CCCN3)oc12,1,1,0,1,1,1,8.09,8.09,8.09,199,199
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(-c2nnnn2CC2CC2)c1,1,1,0,1,1,1,8.09,8.09,8.09,200,200
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,1,1,0,1,1,1,8.09,8.09,8.09,201,201
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NCc1c[nH]c2ccccc12)c1ccc2nc(-c3ccccc3CO[C@H]3CN4CCC3CC4)[nH]c2c1,1,1,0,1,1,1,8.089,8.089,8.089,202,202
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccc2[nH]c(-c3ccc(COCC4CNC4)cc3)nc2c1,1,1,0,1,1,1,8.089,8.089,8.089,203,203
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),Nc1ccc(-c2ccc3oc(-c4ccccc4)nc3c2)cc1,1,1,0,1,1,1,8.089,8.089,8.089,204,204
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1cccc(-c2c[nH]nc2NCc2ccc(-c3nnn(CC4CC4)n3)nc2)c1,1,1,0,1,1,1,8.088,8.088,8.088,205,205
scent_seh_seed44_par10,best_candidate,full,A,Urea formation (amine + amine),Nc1cc(NCc2cn(Cc3cccc(-c4nnn(CC5CC5)n4)c3)c3ccccc23)n[nH]1,1,1,0,1,1,1,8.088,8.088,8.088,206,206
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1cccc(-c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)cc2)c1,1,1,0,1,1,1,8.088,8.088,8.088,207,207
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccc(CN(Cc2ccc(-c3nnn(CC4CC4)n3)nc2)C2CC2)cc1,1,1,0,1,1,1,8.087,8.087,8.087,208,208
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1cccc(N2CCC(c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)CC2)n1,1,1,0,1,1,1,8.087,8.087,8.087,209,209
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),O=C(O)c1ccc2[nH]c(-c3cccc(-c4cc(NC(=O)C5CNC5)[nH]n4)c3)nc2c1,1,1,0,1,1,1,8.087,8.087,8.087,210,210
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,O=C(NC1CC1)c1ccc(CNc2cccc(B(O)O)c2)cc1,1,1,0,1,1,1,8.087,8.087,8.087,211,211
scent_seh_seed44_par10,best_candidate,full,A,Reductive amination (aldehyde),O=Cc1ccc(-c2cncc(-c3nnnn3Cc3ccc(-c4nnn(CC5CC5)n4)cc3)c2)cc1,1,1,0,1,1,1,8.087,8.087,8.087,212,212
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(C1CCN1)N1CC(c2nc3cc(NCc4c[nH]c5ccccc45)ccc3o2)C1,1,1,0,1,1,1,8.086,8.086,8.086,213,213
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2nc([C@@H]3CCCN3Cc3ccc(-c4nnn(CC5CC5)n4)nc3)[nH]c2c1,1,1,0,1,1,1,8.085,8.085,8.085,214,214
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling (pinacol boronate),Brc1cc(NCc2ccc(CO[C@H]3CN4CCC3CC4)cc2)[nH]n1,1,1,0,1,1,1,8.085,8.085,8.085,215,215
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1ccc2c(CNc3cc(-c4nc5cc(-c6nnnn6CC6CC6)ccc5o4)ccn3)c[nH]c2c1,1,1,0,1,1,1,8.085,8.085,8.085,216,216
scent_seh_seed44_par10,best_candidate,full,A,Williamson ether synthesis,ClCc1ccc(CNC2(c3nc4ccc(-c5nnn(CC6CC6)n5)cc4[nH]3)CCC2)cc1,1,1,0,1,1,1,8.084,8.084,8.084,217,217
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc2c(ccn2Cc2ccccc2-c2nnn(CC3CC3)n2)c1,1,1,0,1,1,1,8.084,8.084,8.084,218,218
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,O=C(Nc1ccnc2ccccc12)c1cccc(Nc2cccc(B(O)O)c2)n1,1,1,0,1,1,1,8.083,8.083,8.083,219,219
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(NCc2ccc3[nH]c(-c4ccccc4)nc3c2)c1,1,1,0,1,1,1,8.082,8.082,8.082,221,221
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),O=C(O)c1ccc2nc(-c3cccc(NCc4cn(CC5CC5)c5ccccc45)n3)oc2c1,1,1,0,1,1,1,8.082,8.082,8.082,222,222
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2oc(-c3ccnc(NCc4cn(CC5CC5)nn4)c3)nc2c1,1,1,0,1,1,1,8.081,8.081,8.081,223,223
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,O=C(Nc1ccc(Br)cc1)Nc1cccc2ccn(CC3CC3)c12,1,1,0,1,1,1,8.081,8.081,8.081,224,224
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),O=C(NCc1ccccc1)c1ccc2nc(C3CNC3)oc2c1,1,1,0,1,1,1,8.08,8.08,8.08,225,225
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1cccc(-c2nc3cc(C(=O)NCc4cn(CC5CC5)nn4)ccc3o2)c1,1,1,0,1,1,1,8.078,8.078,8.078,226,226
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccc(CNc2ccc(-c3cn(CC4CC4)nn3)cc2)cc1,1,1,0,1,1,1,8.077,8.077,8.077,227,227
scent_seh_seed44_par10,best_candidate,full,A,Benzoxazole formation,O=C(O)c1ccc2nc(-c3cccnc3)oc2c1,1,1,0,1,1,1,8.077,8.077,8.077,228,228
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,Brc1ccc2oc(C3CCN3)nc2c1,1,1,0,1,1,1,8.076,8.076,8.076,229,229
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),c1ccc2c(c1)CCNC2c1c[nH]c2ccc(-c3nnn(CC4CC4)n3)cc12,1,1,0,1,1,1,8.076,8.076,8.076,230,230
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,Nc1cc(-c2cccc(-c3nnn(CC4CC4)n3)c2)n[nH]1,1,1,0,1,1,1,8.075,8.075,8.075,231,231
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NC12CC(C1)C2)c1ccc2oc(-c3cccc(NCCc4c[nH]c5ccccc45)n3)nc2c1,1,1,0,1,1,1,8.075,8.075,8.075,232,232
scent_seh_seed44_par10,best_candidate,full,A,Williamson ether synthesis,O=C(Nc1ccnc2ccccc12)C1(NCc2ccc3nc(-c4ccc(CCl)cc4)[nH]c3c2)CCC1,1,1,0,1,1,1,8.074,8.074,8.074,233,233
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,O=C(Nc1cccc(B(O)O)c1)Nc1cccc2ccccc12,1,1,0,1,1,1,8.073,8.073,8.073,234,234
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),Nc1ccc(-c2cccc(NC(=O)NCCc3cn(CC4CC4)c4ccccc34)c2)cc1,1,1,0,1,1,1,8.073,8.073,8.073,235,235
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1c[nH]c(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)n1,1,1,0,1,1,1,8.072,8.072,8.072,236,236
scent_seh_seed44_par10,best_candidate,full,A,Benzoxazole formation,Nc1ccc(C(=O)NCc2c[nH]c3ccccc23)cc1O,1,1,0,1,1,1,8.072,8.072,8.072,237,237
scent_seh_seed44_par10,best_candidate,full,A,Urea formation (isocyanate + amine),O=C=Nc1ccc(-c2cccc(NCc3ccc4nc(-c5ccccc5)oc4c3)c2)cc1,1,1,0,1,1,1,8.072,8.072,8.072,238,238
scent_seh_seed44_par10,best_candidate,full,A,Pictet-Spengler cyclisation,O=C(O)c1ccc2nc([C@H]3CCCN3Cc3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,1,1,0,1,1,1,8.071,8.071,8.071,239,239
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(Cn2c(-c3nc4ccc(C(=O)NC5CC5)cc4o3)nc3ccccc32)cc1,1,1,0,1,1,1,8.071,8.071,8.071,240,240
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccccc1Cn1nnc(-c2ccc(-c3cc(NC(=O)C4CNC4)[nH]n3)s2)n1,1,1,0,1,1,1,8.07,8.07,8.07,241,241
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccc(CN2CC(COCc3ccc(-c4nnn(CC5CC5)n4)cc3)C2)cc1,1,1,0,1,1,1,8.07,8.07,8.07,242,242
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NCc1c[nH]c2ccccc12)Nc1cccc(-c2cccc3nc(C4CNC4)oc23)c1,1,1,0,1,1,1,8.068,8.068,8.068,243,243
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(Cn2c(=O)cc(Cn3ccc4cccc(NC(=O)NC5CC5)c43)c3ccccc32)cc1,1,1,0,1,1,1,8.068,8.068,8.068,244,244
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccc(CO[C@@H]2CCN(C(=O)C3CCN3)C2)cc1,1,1,0,1,1,1,8.067,8.067,8.067,245,245
scent_seh_seed44_par10,best_candidate,full,A,Triazole formation (alkyne + alkyl halide),C#CCNC(=O)c1ccc(-c2nc3ccc(C4=NCCc5ccccc54)cc3o2)cc1,1,1,0,1,1,1,8.067,8.067,8.067,246,246
scent_seh_seed44_par10,best_candidate,full,A,Williamson ether synthesis,O=C(NCc1cn(Cc2cccc(-c3nnn(CC4CC4)n3)c2)nn1)c1ccc(CCl)cc1,1,1,0,1,1,1,8.066,8.066,8.066,247,247
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(Nc1cc(-c2cccc(NCc3ccc(C(=O)O)cc3)c2)n[nH]1)Nc1cccc2ccccc12,1,1,0,1,1,1,8.064,8.064,8.064,249,249
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,Brc1ccc2oc(C3CNC3)nc2c1,1,1,0,1,1,1,8.064,8.064,8.064,250,250
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)c1ccc(Cn2nnc(-c3cccc(-c4cc(NCC5CCN5)[nH]n4)c3)n2)cc1,1,1,0,1,1,1,8.063,8.063,8.063,251,251
scent_seh_seed44_par10,best_candidate,full,A,Triazole formation (alkyne + alkyl halide),C#Cc1cccc2nc(-c3cccc(C(=O)NC4CC4)c3)oc12,1,1,0,1,1,1,8.063,8.063,8.063,252,252
scent_seh_seed44_par10,best_candidate,full,A,Urea formation (isocyanate + amine),Nc1cccc(-c2ccc(NCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)cc2)c1,1,1,0,1,1,1,8.063,8.063,8.063,253,253
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NCc1cn(CC2CC2)c2ccccc12)c1ccc(-c2nnn(Cc3cc(=O)[nH]c4ccccc34)n2)nc1,1,1,0,1,1,1,8.063,8.063,8.063,254,254
scent_seh_seed44_par10,best_candidate,full,A,Reductive amination (aldehyde),O=Cc1ccc(-c2ccc(NCc3ccc4oc(C5CCN5)nc4c3)cc2)cc1,1,1,0,1,1,1,8.062,8.062,8.062,255,255
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,O=C(Nc1ccnc2ccccc12)c1cccc(B(O)O)c1,1,1,0,1,1,1,8.062,8.062,8.062,256,256
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling (pinacol boronate),Brc1ccc2oc(C3CNC3)nc2c1,1,1,0,1,1,1,8.062,8.062,8.062,257,257
scent_seh_seed44_par10,best_candidate,full,A,Buchwald-Hartwig amination,Brc1ccc(NCc2ccc3nc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)[nH]c3c2)cc1,1,1,0,1,1,1,8.061,8.061,8.061,258,258
scent_seh_seed44_par10,best_candidate,full,A,Benzoxazole formation,O=C(O)C1CCN(Cc2c[nH]c3ccc(-c4nnn(CC5CC5)n4)cc23)CC1,1,1,0,1,1,1,8.061,8.061,8.061,259,259
scent_seh_seed44_par10,best_candidate,full,A,Urea formation (amine + amine),Nc1cccc(-c2ccc(Nc3ccc(NC(=O)C4CCN4)cc3)cc2)c1,1,1,0,1,1,1,8.061,8.061,8.061,260,260
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),Nc1ccc(NC23CC(C2)C3)cc1,1,1,0,1,1,1,8.06,8.06,8.06,261,261
scent_seh_seed44_par10,best_candidate,full,A,Buchwald-Hartwig amination,O=C(Nc1ccc(Br)cc1)c1ccc2nc(C3CCN3)oc2c1,1,1,0,1,1,1,8.06,8.06,8.06,262,262
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),Nc1cccc(-c2cccc3[nH]c(C4CNC4)nc23)c1,1,1,0,1,1,1,8.06,8.06,8.06,263,263
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(NCCc1c[nH]c2ccccc12)N1CCC[C@@H]1COCc1ccc(-c2nnn(CC3CC3)n2)cc1,1,1,0,1,1,1,8.059,8.059,8.059,264,264
scent_seh_seed44_par10,best_candidate,full,A,Reductive amination (aldehyde),O=Cc1ccc(C(=O)Nc2ccc(-c3cn(CC4CC4)cn3)cc2)cc1,1,1,0,1,1,1,8.058,8.058,8.058,265,265
scent_seh_seed44_par10,best_candidate,full,A,Williamson ether synthesis,ClCc1ccccc1-c1nc2cc(-c3ccc(-c4nnn(CC5CC5)n4)s3)ccc2o1,1,1,0,1,1,1,8.058,8.058,8.058,266,266
scent_seh_seed44_par10,best_candidate,full,A,Direct acid -> amine (reductive),c1ccc2c(NCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)ccnc2c1,1,1,0,1,1,1,8.058,8.058,8.058,267,267
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)C1(Nc2cc(-c3cccc(-c4nnn(CC5CC5)n4)c3)ccn2)CCC1,1,1,0,1,1,1,8.057,8.057,8.057,268,268
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling (pinacol boronate),CC1(C)OB(c2ccc(NCc3ccc4oc(C5CNC5)nc4c3)nc2)OC1(C)C,1,1,0,1,1,1,8.057,8.057,8.057,269,269
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,OB(O)c1cccc(-c2nc3cc(CNC45CC(C4)C5)ccc3o2)c1,1,1,0,1,1,1,8.056,8.056,8.056,270,270
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),O=C(Nc1nc(F)nc2[nH]cnc12)c1ccc(-c2nc3ccc(C(=O)NC4CC4)cc3o2)cc1,1,1,0,1,1,1,8.056,8.056,8.056,271,271
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(CNC23CC(C2)C3)cn1,1,1,0,1,1,1,8.056,8.056,8.056,272,272
scent_seh_seed44_par10,best_candidate,full,A,Triazole formation (alkyne + alkyl halide),C#Cc1ccc2nc(-c3ccc(CNC45CC(C4)C5)cc3)[nH]c2c1,1,1,0,1,1,1,8.055,8.055,8.055,273,273
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,c1cc(-c2nnn(CC3CC3)n2)ccc1Cn1nnc(-c2ccc3oc(C4CCNCC4)nc3c2)n1,1,1,0,1,1,1,8.054,8.054,8.054,274,274
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(CN2CC(COCc3ccc(C4=NCCc5ccccc54)cc3)C2)cn1,1,1,0,1,1,1,8.054,8.054,8.054,275,275
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(CN2CCC(c3nc4cc(C(=O)Nc5ccnc6ccccc56)ccc4o3)CC2)cn1,1,1,0,1,1,1,8.053,8.053,8.053,276,276
scent_seh_seed44_par10,best_candidate,full,A,Reductive amination (aldehyde),O=Cc1cccc(-c2cnc(F)nc2)c1,1,1,0,1,1,1,8.052,8.052,8.052,277,277
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,Nc1cccc(-c2cn(Cc3cccc(-c4nnn(CC5CC5)n4)c3)cn2)c1,1,1,0,1,1,1,8.051,8.051,8.051,278,278
scent_seh_seed44_par10,best_candidate,full,A,Amide coupling,O=C(O)[C@H]1CCCN1Cc1ccc2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)[nH]c2c1,1,1,0,1,1,1,8.051,8.051,8.051,279,279
scent_seh_seed44_par10,best_candidate,full,A,N-alkylation (azole N-H + alkyl halide),c1cc(Nc2cc(-c3nc4ccc(-c5nnn(CC6CC6)n5)cc4[nH]3)ccn2)c2[nH]ccc2c1,1,1,0,1,1,1,8.051,8.051,8.051,280,280
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,O=C(Nc1cccc(B(O)O)c1)[C@@H]1Cc2ccccc2CN1,1,1,0,1,1,1,8.051,8.051,8.051,281,281
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,Brc1cccc2nc(C3CNC3)[nH]c12,1,1,0,1,1,1,8.05,8.05,8.05,282,282
scent_seh_seed44_par10,best_candidate,full,A,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(O)c(NCc2ccc(-c3cn(CC4CC4)cn3)cc2)c1,1,1,0,1,1,1,8.05,8.05,8.05,283,283
scent_seh_seed44_par10,best_candidate,full,A,Suzuki coupling,OB(O)c1ccc(Nc2ccc3nc(C4CCN4)[nH]c3c2)cc1,1,1,0,1,1,1,8.05,8.05,8.05,284,284
