recorded_amine,score_amine,counterfactual_amide,score_amide
N[C@H](CO)CN1CC(C(=O)O)C1,0.011373,N[C@H](CO)C(=O)N1CC(C(=O)O)C1,0.002816
C=CCN1CCC1CN1CCCC(N(Cc2c[nH]c3ccc(Br)cc23)c2cc(Br)ccc2N)C1,0.993307,C=CC(=O)N1CCC1CN1CCCC(N(Cc2c[nH]c3ccc(Br)cc23)c2cc(Br)ccc2N)C1,0.982051
COc1ccc(N)c(NC[C@@H]2CCCN2C[C@H]2CCCN2)c1,0.660074,COc1ccc(N)c(N(C[C@@H]2CCCN2)C(=O)[C@H]2CCCN2)c1,0.060173
NC1(CN(c2cc(F)ccc2O)C2CCCN(Cc3ccc(F)c(F)c3F)C2)CCC1,0.832727,NC1(C(=O)N(c2cc(F)ccc2O)C2CCCN(Cc3ccc(F)c(F)c3F)C2)CCC1,0.5
N[C@@H](CCC(=O)O)CNCCc1ccccc1,0.233724,N[C@@H](CCC(=O)NCCc1ccccc1)C(=O)O,0.002954
Oc1ccc(F)cc1NC[C@@H]1CCCN1CCNc1cccc2cc[nH]c12,0.79331,O=C(CN1CCC[C@H]1CNc1cc(F)ccc1O)Nc1cccc2cc[nH]c12,0.247033
C[C@H](CNc1cc(F)c(F)cc1O)NCCN,0.150095,C[C@@H](NCCN)C(=O)Nc1cc(F)c(F)cc1O,0.021077
NCCCN1CCC1CN1CC(N(Cc2c[nH]c3ccc(Br)cc23)c2cccc(Br)c2O)C1,0.995835,NCCC(=O)N1CCC1CN1CC(N(Cc2c[nH]c3ccc(Br)cc23)c2cccc(Br)c2O)C1,0.975959
C[C@@H](N)CN1CC(N(C[C@@H]2CCCN2)c2cc(F)ccc2O)C1,0.53995,C[C@@H](N)CN1CC(N(C(=O)[C@@H]2CCCN2)c2cc(F)ccc2O)C1,0.598415
CN(CCN(Cc1ccc(F)cc1)c1ccccc1O)C1CCCNC1,0.989156,CN(CCN(C(=O)c1ccc(F)cc1)c1ccccc1O)C1CCCNC1,0.980865
CC[C@H](N)CN1CC(=O)C1,0.014699,CC[C@H](N)C(=O)N1CC(=O)C1,0.001959
N[C@@H](CCC(=O)O)CNc1ccc(Br)cc1,0.003594,N[C@@H](CCC(=O)Nc1ccc(Br)cc1)C(=O)O,0.000157
COc1ccccc1CCNC[C@H]1CCCN1CCCN,0.955373,COc1ccccc1CCNC(=O)[C@H]1CCCN1CCCN,0.489564
N#Cc1ccc(O)c(N(CC2CN(Cc3c[nH]c4ccc(Br)cc34)C2)C[C@H](N)CCN2CCCCC2)c1,0.982251,N#Cc1ccc(O)c(N(CC2CN(Cc3c[nH]c4ccc(Br)cc34)C2)C[C@H](N)CC(=O)N2CCCCC2)c1,0.473769
COc1ccccc1CCN(CCBr)CCN1CCC1CNCCc1ccc(O)cc1,0.974226,COc1ccccc1CCN(CCBr)CCN1CCC1C(=O)NCCc1ccc(O)cc1,0.717888
O=C1CN(Cc2ccc(O)c(N(Cc3cccc(Br)c3)C[C@@H]3CCCN3Cc3ccc(F)cc3)c2)C1,0.908577,O=C1CN(Cc2ccc(O)c(N(Cc3cccc(Br)c3)C[C@@H]3CCCN3C(=O)c3ccc(F)cc3)c2)C1,0.432318
C[C@@H](CNC1CC1)NCc1cccc(Br)c1,0.041861,C[C@H](NCc1cccc(Br)c1)C(=O)NC1CC1,0.003206
O=C1CCN(CCCNc2cc(Br)ccc2O)C1,0.088499,O=C1CCN(CCC(=O)Nc2cc(Br)ccc2O)C1,0.003093
N[C@@H](CO)CN(C[C@H]1CCCN1)c1cc(Br)ccc1O,0.144098,N[C@@H](CO)CN(C(=O)[C@H]1CCCN1)c1cc(Br)ccc1O,0.146266
O=C1CCN(CC[C@H](CNc2ccc(Br)cc2O)NCc2c[nH]c3ccc(Br)cc23)C1,0.973777,O=C1CCN(C(=O)C[C@H](CNc2ccc(Br)cc2O)NCc2c[nH]c3ccc(Br)cc23)C1,0.189571
COC(=O)CCN(C)CCNc1cc(OC)ccc1O,0.023857,COC(=O)CCN(C)CC(=O)Nc1cc(OC)ccc1O,0.00102
N[C@H](CCN(c1cc(F)c(F)cc1O)C1CN(CC2CCN2)C1)CNc1cc(F)c(F)cc1O,0.590637,N[C@H](CCN(c1cc(F)c(F)cc1O)C1CN(CC2CCN2)C1)C(=O)Nc1cc(F)c(F)cc1O,0.5
NCCCCNCCNc1cccc(C=O)c1,0.163943,NCCCCNC(=O)CNc1cccc(C=O)c1,0.003622
CNCCN(Cc1ccc(F)cc1)[C@H](Cc1c[nH]c2ccccc12)CN1CCC[C@H]1C(=O)O,0.987626,CN(CC(=O)O)C(=O)[C@@H]1CCCN1C[C@@H](Cc1c[nH]c2ccccc12)NCc1ccc(F)cc1,0.924874
CC[C@H](N)CN(CCCNc1cc(OC)ccc1O)C1CCC1,0.570752,CC[C@H](N)C(=O)N(CCCNC1CCC1)c1cc(OC)ccc1O,0.051567
C=CCN(CCCN(c1cc(OC)ccc1O)C1CCC1)C(CCl)c1ccc(Br)cc1,0.988362,C=CC(=O)N(CCCN(c1cc(OC)ccc1O)C1CCC1)C(CCl)c1ccc(Br)cc1,0.164192
c1ccc2c(CCN(CC3CCN3)C[C@H]3CCCNC3)c[nH]c2c1,0.915386,O=C(C1CCN1)N(CCc1c[nH]c2ccccc12)C[C@H]1CCCNC1,0.182286
N[C@@H](Cc1c[nH]c2ccccc12)CN1CCC[C@@H]1C(=O)O,0.159717,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@@H]1C(=O)O,0.021046
NCCN(c1cccc2cc[nH]c12)C1CCCN(C[C@H](CS)NCc2ccc(N)c(Br)c2)C1,0.988767,NCC(=O)N(Cc1ccc(N)c(Br)c1)[C@@H](CS)CN1CCCC(Nc2cccc3cc[nH]c23)C1,0.735942
C#CCN(C[C@H]1CCCN1)c1cc(F)ccc1C(=O)CCl,0.051069,C#CCN(C(=O)[C@H]1CCCN1)c1cc(F)ccc1C(=O)CCl,0.086584
N[C@H](CCNCCc1ccccc1Br)CNc1cc(F)c(F)cc1O,0.81317,N[C@@H](CNc1cc(F)c(F)cc1O)CC(=O)NCCc1ccccc1Br,0.098708
c1cc(N(CCN(CC2CCN2)C2CC2)C[C@@H]2CCCN2)c2[nH]ccc2c1,0.895241,O=C(CN(CC1CCN1)C1CC1)N(C[C@@H]1CCCN1)c1cccc2cc[nH]c12,0.724546
CNCCN(c1cccc(Br)c1N)C(CCl)c1ccc(Cl)c(Cl)c1,0.297379,CNCC(=O)N(c1cccc(Br)c1N)C(CCl)c1ccc(Cl)c(Cl)c1,0.102431
O=C(O)CCN[C@H](CCNCCc1ccc(O)cc1)C(=O)O,0.420942,O=C(O)CCN[C@H](CC(=O)NCCc1ccc(O)cc1)C(=O)O,0.02
ClCC(c1ccc(Br)cc1)N(CC1CNC1)C1CC1,0.275482,O=C(C1CNC1)N(C1CC1)C(CCl)c1ccc(Br)cc1,0.020129
CC[C@H](N)CN(CCNCCc1c[nH]c2ccccc12)c1cc(F)ccc1C(=O)CCl,0.957215,CC[C@H](N)C(=O)N(CCNCCc1c[nH]c2ccccc12)c1cc(F)ccc1C(=O)CCl,0.721724
CCCN(c1ccc(Br)cc1)c1ccc2c(CN3CCC3CNC3CC3)c[nH]c2c1,0.984573,CCCN(c1ccc(Br)cc1)c1ccc2c(CN3CCC3C(=O)NC3CC3)c[nH]c2c1,0.818742
CSCC[C@H](CN(CCc1c[nH]c2ccccc12)Cc1ccc(N)c(Br)c1)NCCBr,0.987725,CSCC[C@@H](N)CN(CCc1c[nH]c2ccccc12)Cc1ccc(NC(=O)CBr)c(Br)c1,0.625623
Nc1ccc(Br)cc1NCCC[C@H](N)CN(CCc1c[nH]c2ccccc12)C1CNC1,0.976119,Nc1cc(Br)ccc1NC(=O)CC[C@H](N)CN(CCc1c[nH]c2ccccc12)C1CNC1,0.942422
NC1(CN(C[C@@H]2CCCN2)c2ccccc2C(=O)O)CCC1,0.01232,NC1(CN(C(=O)[C@@H]2CCCN2)c2ccccc2C(=O)O)CCC1,0.027035
COc1cccc(CNC[C@H](N)CCC(N)=O)c1,0.008672,COc1cccc(CNC(=O)[C@H](N)CCC(N)=O)c1,0.000473
CN(CCNc1ccccc1S)C[C@@H]1CCCN1,0.516797,CN(CC(=O)Nc1ccccc1S)C[C@@H]1CCCN1,0.030544
Cc1cc(Br)cnc1NC[C@H](C)N,0.013079,Cc1cc(Br)cnc1NC(=O)[C@H](C)N,0.001264
COc1cccc(CN(CC2CNC2)C[C@H](CC(C)C)NCc2cccc(F)c2NCc2ccc(F)cc2)c1,0.465832,COc1cccc(CN(CC2CNC2)C[C@H](CC(C)C)NCc2cccc(F)c2NC(=O)c2ccc(F)cc2)c1,0.258113
Nc1ccc(CN(CCc2c[nH]c3ccccc23)CC2CCN2CC2CCN2)cc1Br,0.999991,Nc1ccc(CN(CCc2c[nH]c3ccccc23)CC2CCN2C(=O)C2CCN2)cc1Br,0.973614
C[C@@H](O)[C@@H](N)CN1CCC[C@@H]1C(=O)O,0.011218,C[C@@H](O)[C@@H](N)C(=O)N1CCC[C@@H]1C(=O)O,0.003604
C[C@@H](CNCCc1c[nH]c2ccc(O)cc12)NCCC1NCCc2c(Br)cccc21,0.981743,C[C@H](NCCC1NCCc2c(Br)cccc21)C(=O)NCCc1c[nH]c2ccc(O)cc12,0.928756
CC[C@H](N)CN(CCCO)Cc1cccc(Br)c1,0.017314,CC[C@H](N)C(=O)N(CCCO)Cc1cccc(Br)c1,0.002759
NCCCN(CCN)C1CC1,0.065268,NCCCN(C(=O)CN)C1CC1,0.011439
N#Cc1cc(Br)cc(NC[C@@H](N)CCCNc2cc(F)ccc2O)c1,0.321428,N#Cc1cc(Br)cc(NC(=O)[C@@H](N)CCCNc2cc(F)ccc2O)c1,0.057252
COc1ccccc1CCNCC[C@H](N)CN(CCCN)c1cccc(Br)c1O,0.970071,COc1ccccc1CCNC(=O)C[C@H](N)CN(CCCN)c1cccc(Br)c1O,0.35888
Oc1ccc(Br)cc1NCC1CCN1C1CCNC1,0.733396,O=C(Nc1cc(Br)ccc1O)C1CCN1C1CCNC1,0.141055
CN(CCCN)CCN1CCC[C@@H]1CO,0.059755,CN(CCCN)CC(=O)N1CCC[C@@H]1CO,0.009579
CC[C@H](N)CN(CCN(C)CCCN)c1cc(F)ccc1O,0.494422,CC[C@H](N)CN(CCN(C)C(=O)CCN)c1cc(F)ccc1O,0.044688
CN(CCCN)CCNc1ccc(Br)cc1N,0.109999,CN(CCCN)CC(=O)Nc1cc(Br)ccc1N,0.005313
COc1ccc(N)c(N(C[C@H](N)Cc2c[nH]c3ccccc23)C[C@H]2CCCN2CC2CCN2)c1,0.97465,COc1ccc(N)c(N(C[C@H](N)Cc2c[nH]c3ccccc23)C[C@H]2CCCN2C(=O)C2CCN2)c1,0.245351
C[C@@H](N)CN(CCC[C@H](N)C(=O)O)CC1CNC1,0.026066,C[C@@H](N)CN(CCC[C@H](N)C(=O)O)C(=O)C1CNC1,0.002554
O=Cc1cn(CC(=O)CN(Cc2c[nH]c3ccc(Br)cc23)C2(CNC3CC3)CCC2)c2ccc(F)cc12,0.601363,O=Cc1cn(CC(=O)CN(Cc2c[nH]c3ccc(Br)cc23)C2(C(=O)NC3CC3)CCC2)c2ccc(F)cc12,0.303706
C[C@H](O)CNCC1NCCc2c(Br)cccc21,0.291954,C[C@H](O)CNC(=O)C1NCCc2c(Br)cccc21,0.013808
CC[C@@H](CNc1cc(Br)ccc1O)N(CCN)Cc1cccc(Br)c1,0.898417,CC[C@@H](C(=O)Nc1cc(Br)ccc1O)N(CCN)Cc1cccc(Br)c1,0.305499
N[C@@H](CCN1CCCCC1)CNc1cccc2cc[nH]c12,0.456304,N[C@@H](CCN1CCCCC1)C(=O)Nc1cccc2cc[nH]c12,0.052579
CC[C@H](C)[C@@H](N)CN1CCC(=O)C1,0.016433,CC[C@H](C)[C@@H](N)C(=O)N1CCC(=O)C1,0.001595
N[C@H](CCN(CCBr)c1cc(Br)ccc1O)CN1CCC[C@H]1CNCCc1c[nH]c2ccccc12,0.99501,N[C@H](CCN(C(=O)CBr)c1cc(Br)ccc1O)CN1CCC[C@H]1CNCCc1c[nH]c2ccccc12,0.988197
Fc1ccc(CN(CCN2CCCC(Nc3cccc4cc[nH]c34)C2)Cc2cccnc2F)cc1,0.900553,O=C(c1ccc(F)cc1)N(CCN1CCCC(Nc2cccc3cc[nH]c23)C1)Cc1cccnc1F,0.842259
CC[C@H](N)C(=O)OCCCN(Cc1ccc(F)cc1)Cc1cccc(Br)c1,0.5,CC[C@H](N)C(=O)OCCCN(Cc1cccc(Br)c1)C(=O)c1ccc(F)cc1,0.002356
O=C1CN(C[C@@H](CO)N(Cc2cccc(Br)c2)Cc2c[nH]c3ccc(Br)cc23)C1,0.962444,O=C1CN(C(=O)[C@@H](CO)N(Cc2cccc(Br)c2)Cc2c[nH]c3ccc(Br)cc23)C1,0.430175
COc1ccccc1CCNCC[C@H](N)CN1CC(=O)C1,0.426209,COc1ccccc1CCNCC[C@H](N)C(=O)N1CC(=O)C1,0.018752
C[C@@H](N)CN(CCCN)c1ccc(Br)cc1O,0.027572,C[C@@H](N)CN(C(=O)CCN)c1ccc(Br)cc1O,0.044254
NCCN1CC(CN(C[C@@H](N)Cc2c[nH]c3ccccc23)c2ccc(Br)cc2O)C1,0.98729,NCC(=O)N1CC(CN(C[C@@H](N)Cc2c[nH]c3ccccc23)c2ccc(Br)cc2O)C1,0.458743
C[C@H](O)CN(c1ccc(C#N)cc1N)C1CCN(Cc2ccc(F)cc2)C1,0.861592,C[C@H](O)CN(c1ccc(C#N)cc1N)C1CCN(C(=O)c2ccc(F)cc2)C1,0.013651
Cc1ccnc(I)c1NC[C@@H](C)N,0.020984,Cc1ccnc(I)c1NC(=O)[C@@H](C)N,0.001704
C#CCN(CCNCC=O)Cc1c[nH]c2ccc(Br)cc12,0.273962,C#CCN(CCNC(=O)C=O)Cc1c[nH]c2ccc(Br)cc12,0.02112
COc1ccc(NCC[C@H](N)CN(CCCN)CCc2c[nH]c3ccccc23)c(N)c1,0.923534,COc1ccc(N(CC[C@H](N)CNCCc2c[nH]c3ccccc23)C(=O)CCN)c(N)c1,0.736361
CN(CCCNc1ccc(Br)cc1NCc1ccc(F)cc1)CCNC1CC1,0.914022,CN(CCCNc1ccc(Br)cc1NC(=O)c1ccc(F)cc1)CCNC1CC1,0.789656
c1cc(N(CC2CCN2)C2CNC2)c2[nH]ccc2c1,0.758118,O=C(C1CCN1)N(c1cccc2cc[nH]c12)C1CNC1,0.533437
Brc1ccc2c(CN3CCC3CNCCc3ccccc3Br)c[nH]c2c1,0.996364,O=C(NCCc1ccccc1Br)C1CCN1Cc1c[nH]c2cc(Br)ccc12,0.750512
NCCCCNCc1ccc(O)c(N)c1,0.539771,NCCCCNC(=O)c1ccc(O)c(N)c1,0.054425
NC1(CN2CC(NC3CCC3)C2)CCC1,0.027952,NC1(C(=O)N(C2CCC2)C2CNC2)CCC1,0.00196
CN(CCNc1cc(F)ccc1O)C[C@H](N)CCC(=O)O,0.07707,CN(CC(=O)Nc1cc(F)ccc1O)C[C@H](N)CCC(=O)O,0.004702
CC[C@@H](CNc1ccc(Br)cc1)N(Cc1c[nH]c2ccccc12)CC1CCN1,0.940423,CC[C@@H](C(=O)Nc1ccc(Br)cc1)N(Cc1c[nH]c2ccccc12)CC1CCN1,0.463289
Fc1ccc(CN(CCNC23CC(C2)C3)C2CCCN(Cc3c[nH]c4ccc(Br)cc34)C2)cc1,0.97706,O=C(CN(Cc1ccc(F)cc1)C1CCCN(Cc2c[nH]c3ccc(Br)cc23)C1)NC12CC(C1)C2,0.9207
COc1ccc(N)c(N(C[C@H](N)Cc2c[nH]c3ccccc23)C[C@H]2CCCN2CCN)c1,0.974006,COc1ccc(N)c(N(C[C@H](N)Cc2c[nH]c3ccccc23)C[C@H]2CCCN2C(=O)CN)c1,0.225687
Nc1ccc(CN(c2ccccc2S)C2CCN(C[C@H](N)CO)C2)cc1Br,0.916752,Nc1ccc(C(=O)N(c2ccccc2S)C2CCN(C[C@H](N)CO)C2)cc1Br,0.85388
N[C@@H](CCCN(c1ccc(Br)cc1)C1CCNC1)CN1CCCCC1,0.84426,N[C@@H](CCCN(c1ccc(Br)cc1)C1CCNC1)C(=O)N1CCCCC1,0.008362
NCCCN(CCc1c[nH]c2ccc(O)cc12)Cc1ccc(F)c(F)c1N1CCCCC1,0.995671,NCCC(=O)N(CCc1c[nH]c2ccc(O)cc12)Cc1ccc(F)c(F)c1N1CCCCC1,0.785201
Nc1c(F)cccc1CN1CC(NCCc2c[nH]c3ccccc23)C1,0.953241,Nc1c(F)cccc1C(=O)N(CCc1c[nH]c2ccccc12)C1CNC1,0.433002
NCCCN1CCC(N(CCc2c[nH]c3ccccc23)C(CCl)c2ccc(F)cc2F)CC1,0.999987,NCCC(=O)N1CCC(N(CCc2c[nH]c3ccccc23)C(CCl)c2ccc(F)cc2F)CC1,0.950775
Fc1cccc(CNCCN2CCC(N(CCc3c[nH]c4ccccc34)C(CCl)c3ccc(Br)cc3)CC2)c1F,0.949359,O=C(NCCN1CCC(N(CCc2c[nH]c3ccccc23)C(CCl)c2ccc(Br)cc2)CC1)c1cccc(F)c1F,0.937967
O=C1CCN(CC2c3cccc(Br)c3CCN2Cc2ccccc2Br)C1,0.787508,O=C1CCN(C(=O)C2c3cccc(Br)c3CCN2Cc2ccccc2Br)C1,0.02637
C#CCN(Cc1cncc(F)c1)CC1CNC1,0.061728,C#CCN(Cc1cncc(F)c1)C(=O)C1CNC1,0.026698
NCCCN(Cc1c[nH]c2ccccc12)C12CC(C1)C2,0.490106,NCCC(=O)N(Cc1c[nH]c2ccccc12)C12CC(C1)C2,0.082592
CC[C@H](N)CN(CCc1ccccc1Br)C(CBr)CNc1ccccn1,0.607268,CC[C@H](N)CN(CCc1ccccc1Br)C(CBr)C(=O)Nc1ccccn1,0.218378
C[C@H](N)CN[C@@H](C)C(=O)O,0.004808,C[C@H](N)C(=O)N[C@@H](C)C(=O)O,0.001493
NCCN(CCc1c[nH]c2ccc(O)cc12)CC[C@@H](N)CN(C[C@H]1CCCN1)c1cc(F)ccc1O,0.960588,NCC(=O)N(CCc1c[nH]c2ccc(O)cc12)CC[C@@H](N)CN(C[C@H]1CCCN1)c1cc(F)ccc1O,0.556648
O=C(CCl)c1ccc(F)cc1N(CCc1c[nH]c2ccccc12)C[C@@H]1CCCN1CC1CCN1,0.999987,O=C(CCl)c1ccc(F)cc1N(CCc1c[nH]c2ccccc12)C[C@@H]1CCCN1C(=O)C1CCN1,0.530254
NCCCN[C@@H](CS)C(=O)O,0.008522,NCCC(=O)N[C@@H](CS)C(=O)O,0.00197
Fc1ccc(CN(c2ccc(Br)cc2)C2CN(CC(CBr)NCCc3ccccc3Br)C2)cc1,0.803679,O=C(c1ccc(F)cc1)N(CCc1ccccc1Br)C(CBr)CN1CC(Nc2ccc(Br)cc2)C1,0.5
NCCCN(C[C@H]1CCCN1)C1CC1,0.066608,NCCC(=O)N(C[C@H]1CCCN1)C1CC1,0.007994
NCCc1ccc(OC(=O)CN(CC2CCN2Cc2ccc(F)cc2)C2CC2)cc1,0.945597,NCCc1ccc(OC(=O)CN(CC2CCN2C(=O)c2ccc(F)cc2)C2CC2)cc1,0.440497
CC[C@H](N)C(=O)OCC(c1ccc(F)cc1F)N(CC1CCN1)c1ccc(Br)cc1,0.343581,CC[C@H](N)C(=O)OCC(c1ccc(F)cc1F)N(C(=O)C1CCN1)c1ccc(Br)cc1,0.066931
C[C@H](N)CN(C[C@H](N)Cc1c[nH]c2ccccc12)C12CC(C1)C2,0.673836,C[C@H](N)CN(C(=O)[C@H](N)Cc1c[nH]c2ccccc12)C12CC(C1)C2,0.133043
C[C@@H](N)C(=O)Oc1c(Br)cccc1N(C[C@H]1CCCN1)C1CN(CCBr)C1,0.342066,C[C@@H](N)C(=O)Oc1c(Br)cccc1N(C(=O)[C@H]1CCCN1)C1CN(CCBr)C1,0.359703
CC[C@H](N)CN(CCc1c[nH]c2ccccc12)C[C@H](CC)NCc1ccc(N)c(Br)c1,0.975571,CC[C@H](N)CN(CCc1c[nH]c2ccccc12)C[C@H](CC)NC(=O)c1ccc(N)c(Br)c1,0.982233
COc1ccc(O)c(NC[C@@H]2CCCN2C[C@@H]2CCCN2)c1,0.870695,COc1ccc(O)c(N(C[C@@H]2CCCN2)C(=O)[C@@H]2CCCN2)c1,0.10187
Cc1cc(Br)cnc1N(CC1CCN1Cc1ccc(F)cc1)C[C@H](CO)NCCN,0.747912,Cc1cc(Br)cnc1N(CC1CCN1Cc1ccc(F)cc1)C[C@H](CO)NC(=O)CN,0.284583
N[C@H](CN[C@H](CC(=O)O)C(=O)O)Cc1c[nH]c2ccccc12,0.095198,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(=O)O)C(=O)O,0.005767
N[C@@H](Cc1c[nH]c2ccccc12)CN1CC(N(CC2CCN2)c2cc(Br)ccc2O)C1,0.995566,N[C@@H](Cc1c[nH]c2ccccc12)CN1CC(N(C(=O)C2CCN2)c2cc(Br)ccc2O)C1,0.978692
O=CCN[C@@H](CCN1CC(=O)C1)CN(Cc1c[nH]c2ccc(Br)cc12)c1ccccc1O,0.975274,O=CC(=O)N[C@@H](CCN1CC(=O)C1)CN(Cc1c[nH]c2ccc(Br)cc12)c1ccccc1O,0.65699
COc1cccc2c1CCN(C[C@@H](N)CCCNCCCN)C2c1cccc(Br)c1,0.993658,COc1cccc2c1CCN(C[C@@H](N)CCCNC(=O)CCN)C2c1cccc(Br)c1,0.924684
O=C(CBr)CN1CCC(Nc2ccccc2O)C1,0.01461,O=C(CBr)C(=O)N(c1ccccc1O)C1CCNC1,0.007264
CCCN(c1ccc(Br)cc1N)C1CCN(C[C@@H]2CCCN2)C1,0.796059,CCCN(c1ccc(Br)cc1N)C1CCN(C(=O)[C@@H]2CCCN2)C1,0.034612
NCCN(C[C@@H]1CCCN(C[C@@H](N)CCNc2cc(Br)ccc2O)C1)c1cc(F)c(F)cc1O,0.812433,NCC(=O)N(CC[C@H](N)CN1CCC[C@@H](CNc2cc(F)c(F)cc2O)C1)c1cc(Br)ccc1O,0.898513
CNCCN(CCc1ccncc1)CC[C@@H](N)CNCCCO,0.276891,CNCC(=O)N(CCCO)C[C@H](N)CCNCCc1ccncc1,0.05886
O=CCCN[C@H](CCNCCc1ccccc1Br)CN(c1ccc(Br)cc1)C1CCCNC1,0.3925,O=CCCN[C@H](CC(=O)NCCc1ccccc1Br)CN(c1ccc(Br)cc1)C1CCCNC1,0.223196
CC[C@H](C)[C@@H](CN1CCC1C(=O)O)NCc1ccc(F)cc1,0.066957,CC[C@H](C)[C@@H](C(=O)O)N(Cc1ccc(F)cc1)C(=O)C1CCN1,0.008675
NCCN(c1cccc(Br)c1O)C1CCN(CC2CCN2)CC1,0.6279,NCCN(c1cccc(Br)c1O)C1CCN(C(=O)C2CCN2)CC1,0.053289
COc1cccc(CN(CC2CCN2)CC2CCN2Cc2c[nH]c3cc(Br)ccc23)c1,0.99999,COc1cccc(CN(CC2CCN2Cc2c[nH]c3cc(Br)ccc23)C(=O)C2CCN2)c1,0.97124
Cc1ccnc(I)c1N(CC1(N)CCC1)C1CCN(C[C@H](N)Cc2c[nH]c3ccccc23)C1,0.977428,Cc1ccnc(I)c1N(C(=O)C1(N)CCC1)C1CCN(C[C@H](N)Cc2c[nH]c3ccccc23)C1,0.878209
BrCC(CNc1cccc2cc[nH]c12)N1CCC(Nc2cccnc2Br)CC1,0.746164,O=C(Nc1cccc2cc[nH]c12)C(CBr)N1CCC(Nc2cccnc2Br)CC1,0.408754
CC[C@H](N)CN(CCCN)C1CC1,0.070121,CC[C@H](N)C(=O)N(CCCN)C1CC1,0.006239
O=C(CBr)CNc1ccccc1O,0.006585,O=C(CBr)C(=O)Nc1ccccc1O,0.000236
Oc1cc(F)c(F)cc1NCCN1CCCC(Nc2cccc3cc[nH]c23)C1,0.782242,O=C(CN1CCCC(Nc2cccc3cc[nH]c23)C1)Nc1cc(F)c(F)cc1O,0.243232
CC[C@@H](CNc1cc(Br)cc(C#N)c1)NCc1ccc(N)c(Br)c1,0.195122,CC[C@H](NCc1ccc(N)c(Br)c1)C(=O)Nc1cc(Br)cc(C#N)c1,0.026024
Nc1ccc(CN(CC2CNC2)C23CC(C2)C3)cc1Br,0.47832,Nc1ccc(CN(C(=O)C2CNC2)C23CC(C2)C3)cc1Br,0.094826
C=CCN(CC1CN(C[C@@H](N)Cc2c[nH]c3ccccc23)C1)c1cc(OC)ccc1N,0.806204,C=CC(=O)N(CC1CN(C[C@@H](N)Cc2c[nH]c3ccccc23)C1)c1cc(OC)ccc1N,0.558395
Nc1ccc(CNc2ccc(C(=O)O)cc2Br)cc1Br,0.006875,Nc1ccc(C(=O)Nc2ccc(C(=O)O)cc2Br)cc1Br,0.002262
NCCCN(Cc1ccc(O)cc1)C[C@H](N)CO,0.191387,NCCCN(Cc1ccc(O)cc1)C(=O)[C@H](N)CO,0.060344
C[C@H](N)CN1CCCCC1,0.023555,C[C@H](N)C(=O)N1CCCCC1,0.001792
CCCNCCCN(CCNC)c1cc(C#N)ccc1O,0.300572,CCCN(CCCNc1cc(C#N)ccc1O)C(=O)CNC,0.06109
CCCN1CC(N(CCCOCC(=O)c2ccc(F)cc2F)Cc2cccc(F)c2N)C1,0.946832,CCCN1CC(N(CCCOCC(=O)c2ccc(F)cc2F)C(=O)c2cccc(F)c2N)C1,0.752743
C[C@@H](N)CNc1cccc2cc[nH]c12,0.098548,C[C@@H](N)C(=O)Nc1cccc2cc[nH]c12,0.007324
COc1ccc(O)c(NCC(=O)CBr)c1,0.003857,COc1ccc(O)c(NC(=O)C(=O)CBr)c1,0.000283
C[C@@H](NCCCN)C(=O)O,0.007101,C[C@@H](N)C(=O)NCCC(=O)O,0.001825
COc1ccccc1CCN(C[C@H](N)CCNc1cc(F)ccc1O)C1CNC1,0.997174,COc1ccccc1CCN(C[C@H](N)CC(=O)Nc1cc(F)ccc1O)C1CNC1,0.974848
CN(CCCNc1cc(Br)cc(C#N)c1)CCN(CCC=O)c1cccc2cc[nH]c12,0.98298,CN(CCC(=O)Nc1cc(Br)cc(C#N)c1)CCN(CCC=O)c1cccc2cc[nH]c12,0.601208
NCCCNCCCN1CCC(NC2CC2)C1,0.048483,NCCC(=O)NCCCN1CCC(NC2CC2)C1,0.031668
CCCN(C[C@H]1CCCN1)c1ccc(Br)cc1N,0.034575,CCCN(C(=O)[C@H]1CCCN1)c1ccc(Br)cc1N,0.15615
C#Cc1ccc(N)c(NC[C@@H](N)CC)c1,0.069461,C#Cc1ccc(N)c(NC(=O)[C@@H](N)CC)c1,0.003667
N#Cc1ccc(NCc2cccc(Br)c2)c(N(CCN)C[C@@H]2CCCNC2)c1,0.660114,N#Cc1ccc(N(Cc2cccc(Br)c2)C(=O)[C@@H]2CCCNC2)c(NCCN)c1,0.482634
C[C@@H](N)CN(CCc1c[nH]c2ccccc12)C[C@@H](N)Cc1ccc(O)cc1,0.933726,C[C@@H](N)CN(CCc1c[nH]c2ccccc12)C(=O)[C@@H](N)Cc1ccc(O)cc1,0.413119
CC[C@@H](CNc1cc(F)c(F)cc1O)NC1CCNC1,0.187415,CC[C@H](NC1CCNC1)C(=O)Nc1cc(F)c(F)cc1O,0.046095
COc1ccccc1CCN(CC=O)C[C@H]1CCCN1Cc1c(Br)cccc1Nc1cccnc1F,0.942028,COc1ccccc1CCN(C[C@H]1CCCN1Cc1c(Br)cccc1Nc1cccnc1F)C(=O)C=O,0.412398
