tag,arm,step,cum_modes,cum_reactions,reactions_added,reward,source_hub,smiles
rgfn_seh,greedy_oracle,34,34,60,1,7.205479621887207,O=C(O)c1ccc2oc(-c3ccc4nc(-c5ccc6oc(-c7ccccn7)nc6c5)oc4c3)nc2c1,c1ccc(-c2nc3cc(-c4nc5ccc(-c6nc7cc(CNCc8c[nH]c9ccccc89)ccc7o6)cc5o4)ccc3o2)nc1
rgfn_seh,greedy_oracle,35,35,61,1,7.107945919036865,O=C(O)c1ccc2oc(-c3ccc4nc(-c5ccc6oc(-c7ccccn7)nc6c5)oc4c3)nc2c1,O=C(O)C1Cc2ccccc2C(c2ccc3oc(-c4ccc5nc(-c6ccc7oc(-c8ccccn8)nc7c6)oc5c4)nc3c2)=N1
rgfn_seh,greedy_oracle,36,36,65,4,7.200066089630127,N#Cc1ccc(-c2ccc3nc(-c4cccc(-c5ccc(N)c(N)c5)c4)[nH]c3c2)s1,N#Cc1ccc(-c2ccc3nc(-c4cccc(-c5ccc(NCC6Cc7ccccc7CN6)c(N)c5)c4)[nH]c3c2)s1
rgfn_seh,greedy_oracle,37,37,66,1,7.183107376098633,N#Cc1ccc(-c2ccc3nc(-c4cccc(-c5ccc(N)c(N)c5)c4)[nH]c3c2)s1,Nc1ccc(-c2cccc(-c3nc4ccc(-c5ccc(-c6nnn(CC7CC7)n6)s5)cc4[nH]3)c2)cc1N
rgfn_seh,greedy_oracle,38,38,67,1,7.129021167755127,N#Cc1ccc(-c2ccc3nc(-c4cccc(-c5ccc(N)c(N)c5)c4)[nH]c3c2)s1,N#Cc1ccc(-c2ccc3nc(-c4cccc(-c5ccc6nc(C7CCNCC7)[nH]c6c5)c4)[nH]c3c2)s1
rgfn_seh,greedy_oracle,39,39,70,3,7.039151668548584,N#Cc1ccc(-c2ccc3[nH]c(C4CCN4)nc3c2)cc1F,N#Cc1ccc(-c2ccc3[nH]c(C4CCN4CC4Cc5ccccc5CN4)nc3c2)cc1F
rgfn_seh,greedy_oracle,40,40,71,1,7.027941703796387,N#Cc1ccc(-c2ccc3[nH]c(C4CCN4)nc3c2)cc1F,Fc1cc(-c2ccc3[nH]c(C4CCN4)nc3c2)ccc1-c1nnnn1CC1CC1
rgfn_seh,greedy_oracle,41,41,75,4,7.591916084289551,N#Cc1cccc(C(=O)Cn2nnc(-c3ccc(-c4cc(NC(=O)C5CCN5)[nH]n4)cc3F)n2)c1,O=C(Cn1nnc(-c2ccc(-c3cc(NC(=O)C4CCN4)[nH]n3)cc2F)n1)c1cccc(-c2nnn(CC3CC3)n2)c1
rgfn_seh,greedy_oracle,42,42,76,1,7.295410633087158,N#Cc1cccc(C(=O)Cn2nnc(-c3ccc(-c4cc(NC(=O)C5CCN5)[nH]n4)cc3F)n2)c1,N#Cc1cccc(C(Cn2nnc(-c3ccc(-c4cc(NC(=O)C5CCN5)[nH]n4)cc3F)n2)NCc2c[nH]c3ccccc23)c1
rgfn_seh,greedy_oracle,43,43,79,3,7.3194098472595215,N#Cc1ccc(-c2cc(NC(=O)c3ccccn3)[nH]n2)cc1F,O=C(Nc1cc(-c2ccc(-c3nnnn3CC3CC3)c(F)c2)n[nH]1)c1ccccn1
rgfn_seh,greedy_oracle,44,44,80,1,7.148581027984619,N#Cc1ccc(-c2cc(NC(=O)c3ccccn3)[nH]n2)cc1F,O=C1Cc2ccc(C(=O)Cn3nnc(-c4ccc(-c5cc(NC(=O)c6ccccn6)[nH]n5)cc4F)n3)cc2N1
rgfn_seh,greedy_oracle,45,45,84,4,7.124803066253662,O=C(O)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7F)nc6c5)nc4c3)nc2c1,COc1ccccc1CNC(=O)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7F)nc6c5)nc4c3)nc2c1
rgfn_seh,greedy_oracle,46,46,85,1,7.013039588928223,O=C(O)c1ccc2oc(-c3ccc4oc(-c5ccc6oc(-c7ccncc7F)nc6c5)nc4c3)nc2c1,Fc1cnccc1-c1nc2cc(-c3nc4cc(-c5nc6cc(CNc7ccccn7)ccc6o5)ccc4o3)ccc2o1
rgfn_seh,greedy_oracle,47,47,89,4,7.911439418792725,O=C(O)c1ccc2nc(-c3nc(-c4cc(-c5cccnc5)cnc4F)cs3)oc2c1,Fc1ncc(-c2cccnc2)cc1-c1csc(-c2nc3ccc(CNC45CC(C4)C5)cc3o2)n1
rgfn_seh,greedy_oracle,48,48,90,1,7.555027484893799,O=C(O)c1ccc2nc(-c3nc(-c4cc(-c5cccnc5)cnc4F)cs3)oc2c1,O=C(NCCc1c[nH]c2ccccc12)c1ccc2nc(-c3nc(-c4cc(-c5cccnc5)cnc4F)cs3)oc2c1
rgfn_seh,greedy_oracle,49,49,94,4,7.495269298553467,Nc1ccc(Br)cc1NCc1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1,O=C(Nc1ccc(Br)cc1NCc1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1)C1CNC1
rgfn_seh,greedy_oracle,50,50,95,1,7.005379676818848,Nc1ccc(Br)cc1NCc1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1,Nc1ccc(NCc2c[nH]c3ccccc23)cc1NCc1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1
rgfn_seh,greedy_oracle,51,51,99,4,7.537268161773682,O=C(O)c1ccc2oc(-c3ccc(-c4cccc(CNCCc5c[nH]c6ccccc56)c4)cc3)nc2c1,c1cc(CNCCc2c[nH]c3ccccc23)cc(-c2ccc(-c3nc4cc(CNC56CC(C5)C6)ccc4o3)cc2)c1
rgfn_seh,greedy_oracle,52,52,100,1,7.25212287902832,O=C(O)c1ccc2oc(-c3ccc(-c4cccc(CNCCc5c[nH]c6ccccc56)c4)cc3)nc2c1,O=C(O)c1ccc2oc(-c3ccc(-c4cccc(CNCCc5cn(CC6CC6)c6ccccc56)c4)cc3)nc2c1
rgfn_seh,greedy_oracle,53,53,104,4,7.317217826843262,Nc1ccc(Br)cc1NC(=O)Nc1ccc(-c2csc(NC3CC3)n2)cn1,O=C(Nc1ccc(-c2csc(NC3CC3)n2)cn1)Nc1cc(Br)ccc1NCC1Cc2ccccc2CN1
rgfn_seh,greedy_oracle,54,54,105,1,7.19536828994751,Nc1ccc(Br)cc1NC(=O)Nc1ccc(-c2csc(NC3CC3)n2)cn1,Nc1ccc(NCc2c[nH]c3ccccc23)cc1NC(=O)Nc1ccc(-c2csc(NC3CC3)n2)cn1
rgfn_seh,greedy_oracle,55,55,109,4,7.057119846343994,Nc1cc(Br)ccc1NC(=O)CNC(=O)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1,O=C(CNC(=O)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1)Nc1ccc(Br)cc1NC(=O)C1CNC1
rgfn_seh,greedy_oracle,56,56,110,1,7.03538703918457,Nc1cc(Br)ccc1NC(=O)CNC(=O)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1,O=C(NCC(=O)n1c(C2Cc3ccccc3CN2)nc2cc(Br)ccc21)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1
rgfn_seh,greedy_oracle,57,57,114,4,7.412924289703369,COc1ccc(Cn2nnc(-c3ccc(NCCc4c[nH]c5ccccc45)cc3COCC3CNC3)n2)cc1,COc1ccc(Cn2nnc(-c3ccc(NCCc4cn(CC5CC5)c5ccccc45)cc3COCC3CNC3)n2)cc1
rgfn_seh,greedy_oracle,58,58,115,1,7.0584893226623535,COc1ccc(Cn2nnc(-c3ccc(NCCc4c[nH]c5ccccc45)cc3COCC3CNC3)n2)cc1,COc1ccc(Cn2nnc(-c3ccc(N(CCc4c[nH]c5ccccc45)C(=O)C4Cc5ccccc5CN4)cc3COCC3CNC3)n2)cc1
rgfn_seh,greedy_oracle,59,59,119,4,7.892269611358643,C#CCNC(=O)c1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1,O=C(NCc1cn(CC2CC2)nn1)c1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1
rgfn_seh,greedy_oracle,60,60,120,1,7.431097030639648,C#CCNC(=O)c1ccc2oc(-c3ccc4oc(-c5cccnc5)nc4c3)nc2c1,O=C1Cc2ccc(C(=O)Cn3nncc3CNC(=O)c3ccc4oc(-c5ccc6oc(-c7cccnc7)nc6c5)nc4c3)cc2N1
rgfn_seh,greedy_oracle,61,61,124,4,7.325932025909424,Nc1ccc(-c2ccc(F)c(-c3nc4cc(-c5ccc(O)cc5)ccc4o3)c2)cc1N,Oc1ccc(-c2ccc3oc(-c4cc(-c5ccc6nc(C7Cc8ccccc8CN7)[nH]c6c5)ccc4F)nc3c2)cc1
rgfn_seh,greedy_oracle,62,62,125,1,7.121697902679443,Nc1ccc(-c2ccc(F)c(-c3nc4cc(-c5ccc(O)cc5)ccc4o3)c2)cc1N,Oc1ccc(-c2ccc3oc(-c4cc(-c5ccc6[nH]c(C7CCNCC7)nc6c5)ccc4F)nc3c2)cc1
rgfn_seh,greedy_oracle,63,63,129,4,7.1282124519348145,Nc1ccc(-c2cccc(-c3nc4ccc(-c5ccc(F)c(C(=O)O)c5)cc4[nH]3)c2)cc1N,O=C(O)c1cc(-c2ccc3nc(-c4cccc(-c5ccc6nc(C7CNC7)[nH]c6c5)c4)[nH]c3c2)ccc1F
rgfn_seh,greedy_oracle,64,64,130,1,7.056146144866943,Nc1ccc(-c2cccc(-c3nc4ccc(-c5ccc(F)c(C(=O)O)c5)cc4[nH]3)c2)cc1N,Nc1ccc(-c2cccc(-c3nc4ccc(-c5ccc(F)c(CNC67CC(C6)C7)c5)cc4[nH]3)c2)cc1N
rgfn_seh,greedy_oracle,65,65,134,4,7.352477550506592,C#Cc1ccc(N)c(NC(=O)Nc2ccc(-c3cccnc3)cc2N)c1,C#Cc1ccc(NCC2Cc3ccccc3CN2)c(NC(=O)Nc2ccc(-c3cccnc3)cc2N)c1
rgfn_seh,greedy_oracle,66,66,135,1,7.30209493637085,C#Cc1ccc(N)c(NC(=O)Nc2ccc(-c3cccnc3)cc2N)c1,Nc1cc(-c2cccnc2)ccc1NC(=O)Nc1cc(-c2cn(CC3CC3)nn2)ccc1N
rgfn_seh,greedy_oracle,67,67,139,4,7.100283622741699,Cc1nc(-c2cc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)ccc2F)sc1C(=O)O,Cc1nc(-c2cc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)ccc2F)sc1C(=O)NCc1c[nH]c2ccccc12
rgfn_seh,greedy_oracle,68,68,140,1,7.00797176361084,Cc1nc(-c2cc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)ccc2F)sc1C(=O)O,Cc1nc(-c2cc(-c3nc4cc(-c5cccnc5)ccc4[nH]3)ccc2F)sc1C1=NCCc2ccccc21
rgfn_seh,greedy_oracle,69,69,143,3,7.009253978729248,O=C(O)c1cc(-c2ccc3oc(-c4ccncc4F)nc3c2)ccc1F,Fc1ccc(-c2ccc3oc(-c4ccncc4F)nc3c2)cc1CNC12CC(C1)C2
rgfn_seh,greedy_oracle,70,70,146,3,7.151148319244385,Nc1ccc(-c2ccc3oc(-c4ncccc4C(F)(F)F)nc3c2)cn1,FC(F)(F)c1cccnc1-c1nc2cc(-c3ccc(NCC4CCN4)nc3)ccc2o1
rgfn_seh,greedy_oracle,71,71,150,4,7.280218124389648,C#CCNC(=O)c1ccc2oc(-c3ccc4nc(-c5ncccc5C(F)(F)F)oc4c3)nc2c1,O=C(NCc1cnnn1CC1CC1)c1ccc2oc(-c3ccc4nc(-c5ncccc5C(F)(F)F)oc4c3)nc2c1
rgfn_seh,greedy_oracle,72,72,154,4,7.538218975067139,O=C(O)c1ccc2oc(-c3nc(-c4ccc(NCc5ccccn5)nc4)cs3)nc2c1,c1ccc(CNc2ccc(-c3csc(-c4nc5cc(CNC67CC(C6)C7)ccc5o4)n3)cn2)nc1
rgfn_seh,greedy_oracle,73,73,158,4,7.314276695251465,O=C1Cc2ccc(C(=O)Cn3cc(CCNC(=O)c4ccc5oc(-c6ccccn6)nc5c4)c4ccccc43)cc2N1,O=C1Cc2ccc(C(Cn3cc(CCNC(=O)c4ccc5oc(-c6ccccn6)nc5c4)c4ccccc43)NCc3c[nH]c4ccccc34)cc2N1
rgfn_seh,greedy_oracle,74,74,162,4,7.523768901824951,O=Cc1c[nH]c2ccc(-c3nnn(CC(=O)c4ccc(N5CCC5C5=NCCc6ccccc65)cc4)n3)cc12,O=C(Cn1nnc(-c2ccc3[nH]cc(C4NCCc5ccccc54)c3c2)n1)c1ccc(N2CCC2C2=NCCc3ccccc32)cc1
rgfn_seh,greedy_oracle,75,75,166,4,7.285838603973389,Nc1ccc(-c2cccnc2)cc1NCc1ccccc1-c1nc2cc(C(=O)O)ccc2o1,Nc1ccc(-c2cccnc2)cc1NCc1ccccc1-c1nc2cc(CNC34CC(C3)C4)ccc2o1
rgfn_seh,greedy_oracle,76,76,170,4,7.3120880126953125,Fc1cc(-c2c[nH]cn2)ccc1-c1nnn(CC(NCCc2c[nH]c3ccccc23)c2ccccc2)n1,Fc1cc(-c2cn(CC3CC3)cn2)ccc1-c1nnn(CC(NCCc2c[nH]c3ccccc23)c2ccccc2)n1
rgfn_seh,greedy_oracle,77,77,174,4,7.329784393310547,O=C(O)c1ccc2oc(-c3ccc4oc(-c5ccccc5-c5cccnc5)nc4c3)nc2c1,O=C(NC1CC1)c1ccc2oc(-c3ccc4oc(-c5ccccc5-c5cccnc5)nc4c3)nc2c1
rgfn_seh,greedy_oracle,78,78,178,4,7.247613430023193,O=C(O)C1CCN1C(=O)c1ccc2oc(-c3ccccc3-c3cccnc3)nc2c1,O=C(c1ccc2oc(-c3ccccc3-c3cccnc3)nc2c1)N1CCC1C1=NCCc2ccccc21
rgfn_seh,greedy_oracle,79,79,179,1,7.056792736053467,O=C(O)C1CCN1C(=O)c1ccc2oc(-c3ccccc3-c3cccnc3)nc2c1,O=C(NCCc1c[nH]c2ccccc12)C1CCN1C(=O)c1ccc2oc(-c3ccccc3-c3cccnc3)nc2c1
rgfn_seh,greedy_oracle,80,80,183,4,7.227311134338379,Nc1ccc(Br)cc1NC(=O)C1CCN1C(=O)c1ccc2oc(-c3ccncc3F)nc2c1,O=C(Nc1cc(Br)ccc1NCC1Cc2ccccc2CN1)C1CCN1C(=O)c1ccc2oc(-c3ccncc3F)nc2c1
rgfn_seh,greedy_oracle,81,81,187,4,7.244502067565918,COc1cccc(CNC(=O)C2CCN2c2ccc(C(=O)Cn3nnc(-c4ccc5[nH]cc(C=O)c5c4)n3)cc2)c1,COc1cccc(CNC(=O)C2CCN2c2ccc(C(=O)Cn3nnc(-c4ccc5[nH]cc(C6Nc7ccccc7-n7cccc76)c5c4)n3)cc2)c1
rgfn_seh,greedy_oracle,82,82,191,4,7.357420444488525,Nc1cc(-c2nnn(CC3CC3)n2)ccc1NC(Cn1nnc(-c2ccc3[nH]cc(C=O)c3c2)n1)c1ccc(F)cc1,Nc1cc(-c2nnn(CC3CC3)n2)ccc1NC(Cn1nnc(-c2ccc3[nH]cc(C4NCCc5ccccc54)c3c2)n1)c1ccc(F)cc1
rgfn_seh,greedy_oracle,83,83,195,4,7.347057342529297,O=C(Nc1cc(Br)n[nH]1)c1ccc2oc(-c3ccc4oc(-c5ccncc5)nc4c3)nc2c1,O=C(Nc1cc(NC23CC(C2)C3)n[nH]1)c1ccc2oc(-c3ccc4oc(-c5ccncc5)nc4c3)nc2c1
rgfn_seh,greedy_oracle,84,84,199,4,7.520279884338379,O=C(O)c1ccc2oc(C3CCN3Cc3ccc4oc(-c5ccccn5)nc4c3)nc2c1,c1ccc(-c2nc3cc(CN4CCC4c4nc5cc(CNC67CC(C6)C7)ccc5o4)ccc3o2)nc1
rgfn_seh,greedy_oracle,85,85,203,4,7.082793712615967,O=C(Cn1nnc(-c2cncc(Br)c2)n1)c1ccc(N2CCC2C2=NCCc3ccccc32)cc1F,O=C(Cn1nnc(-c2cncc(NC34CC(C3)C4)c2)n1)c1ccc(N2CCC2C2=NCCc3ccccc32)cc1F
rgfn_seh,greedy_oracle,86,86,207,4,7.009611129760742,O=C(O)c1cccc(-c2nc3cc(-c4ccc(F)c(CNc5n[nH]cc5Br)c4)ccc3o2)c1,O=C(NC1CC1)c1cccc(-c2nc3cc(-c4ccc(F)c(CNc5n[nH]cc5Br)c4)ccc3o2)c1
rgfn_seh,greedy_oracle,87,87,211,4,7.739517688751221,N#Cc1ccc(COCC2CCCN(C(=O)Nc3cc(-c4cccnc4)n[nH]3)C2)c(F)c1,O=C(Nc1cc(-c2cccnc2)n[nH]1)N1CCCC(COCc2ccc(-c3nnn(CC4CC4)n3)cc2F)C1
rgfn_seh,greedy_oracle,88,88,215,4,7.02632999420166,Nc1ccc(-c2cccnc2)cc1NC(=O)C1CCN1c1ccc(C(=O)CCl)cc1,Nc1ccc(-c2cccnc2)cc1NC(=O)C1CCN1c1ccc(C(=O)COC2CN3CCC2CC3)cc1
rgfn_seh,greedy_oracle,89,89,219,4,7.3359761238098145,O=C(O)c1cc(Br)cc(-c2ccc3nc(-c4ccnc(-c5cccnc5)c4F)[nH]c3c2)c1,Fc1c(-c2nc3ccc(-c4cc(Br)cc(CNC56CC(C5)C6)c4)cc3[nH]2)ccnc1-c1cccnc1
rgfn_seh,greedy_oracle,90,90,223,4,7.290195465087891,Cc1cc(-c2ccc(N)nc2)cnc1NCc1nc(-c2cccnc2)cs1,Cc1cc(-c2ccc(NCC3Cc4ccccc4CN3)nc2)cnc1NCc1nc(-c2cccnc2)cs1
rgfn_seh,greedy_oracle,91,91,227,4,7.307796955108643,Nc1ccc(N2CCCC2C(=O)O)cc1NCc1ccc2oc(-c3ccncc3F)nc2c1,Nc1ccc(N2CCCC2C(=O)NC2CC2)cc1NCc1ccc2oc(-c3ccncc3F)nc2c1
rgfn_seh,greedy_oracle,92,92,231,4,7.112839221954346,O=C(O)c1ccc2oc(-c3ccc4oc(C5CCN5c5ccccn5)nc4c3)nc2c1,O=C(NCc1c[nH]c2ccccc12)c1ccc2oc(-c3ccc4oc(C5CCN5c5ccccn5)nc4c3)nc2c1
rgfn_seh,greedy_oracle,93,93,235,4,7.127114772796631,Nc1cc(-c2ccc(F)c(-c3nc4cc(C(=O)Nc5ccc(Br)cc5N)ccc4o3)c2)n[nH]1,Nc1cc(Br)ccc1NC(=O)c1ccc2oc(-c3cc(-c4cc(NCC5Cc6ccccc6CN5)[nH]n4)ccc3F)nc2c1
rgfn_seh,greedy_oracle,94,94,239,4,7.331150531768799,C#CCNC(=O)c1cc(-c2ccc3nc(-c4ccncc4F)[nH]c3c2)ccc1F,O=C(NCc1cn(CC2CC2)nn1)c1cc(-c2ccc3nc(-c4ccncc4F)[nH]c3c2)ccc1F
rgfn_seh,greedy_oracle,95,95,243,4,7.476385593414307,O=C(O)c1ccc2nc(-c3cc(-c4csc(NC(=O)c5ccncc5)n4)ccc3F)oc2c1,O=C(Nc1nc(-c2ccc(F)c(-c3nc4ccc(CNC56CC(C5)C6)cc4o3)c2)cs1)c1ccncc1
rgfn_seh,greedy_oracle,96,96,247,4,7.203184127807617,O=C(O)c1ccc2oc(C3CCCN3C(=O)Nc3cc(-c4cccnc4)n[nH]3)nc2c1,O=C(Nc1cc(-c2cccnc2)n[nH]1)N1CCCC1c1nc2cc(CNC34CC(C3)C4)ccc2o1
rgfn_seh,greedy_oracle,97,97,251,4,7.43505334854126,c1ccc(CNCc2ccc3oc(-c4ccc5oc(-c6cccnc6)nc5c4)nc3c2)cc1,c1ccc(CN(Cc2ccc3oc(-c4ccc5oc(-c6cccnc6)nc5c4)nc3c2)C2CNC2)cc1
rgfn_seh,greedy_oracle,98,98,255,4,7.1103739738464355,COc1ccc(Cn2nnc(-c3ccc(-c4cnc(F)c(-c5ccc(N)c(N)c5)c4)cc3F)n2)cc1,COc1ccc(Cn2nnc(-c3ccc(-c4cnc(F)c(-c5ccc(NCC6Cc7ccccc7CN6)c(N)c5)c4)cc3F)n2)cc1
rgfn_seh,greedy_oracle,99,99,259,4,7.419806480407715,Nc1ccc(-c2ccc(NCc3ccccc3-c3cccnc3)c(N)c2)cn1,Nc1cc(-c2ccc(NCC3CCN3)nc2)ccc1NCc1ccccc1-c1cccnc1
rgfn_seh,greedy_oracle,100,100,263,4,7.657225131988525,N#Cc1ccc(-c2ccc(NCc3ccc4oc(-c5cccnc5)nc4c3)c(N)c2)s1,Nc1cc(-c2ccc(-c3nnn(CC4CC4)n3)s2)ccc1NCc1ccc2oc(-c3cccnc3)nc2c1
rgfn_seh,greedy_oracle,101,101,267,4,7.239475727081299,Nc1ccc(Br)cc1NC(=O)c1ccc2nc(-c3ccc4oc(-c5cc(C(F)(F)F)ccn5)nc4c3)oc2c1,O=C(Nc1cc(Br)ccc1NCC1Cc2ccccc2CN1)c1ccc2nc(-c3ccc4oc(-c5cc(C(F)(F)F)ccn5)nc4c3)oc2c1
rgfn_seh,greedy_oracle,102,102,271,4,7.945950508117676,O=C(Nc1cc(-c2cccnc2)n[nH]1)c1cccc(-c2c[nH]cn2)c1,O=C(Nc1cc(-c2cccnc2)n[nH]1)c1cccc(-c2cn(CC3CC3)cn2)c1
rgfn_seh,greedy_oracle,103,103,275,4,7.190212726593018,COc1ccc(Cn2nnc(-c3ccc(-c4cc(NC(=O)N5CCCC(CO)C5)[nH]n4)cc3F)n2)cc1,COc1ccc(Cn2nnc(-c3ccc(-c4cc(NC(=O)N5CCCC(COCc6cc(=O)[nH]c7ccccc67)C5)[nH]n4)cc3F)n2)cc1
rgfn_seh,greedy_oracle,104,104,279,4,7.318262577056885,O=C(Nc1ccc(-c2c[nH]cn2)cn1)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1,O=C(Nc1ccc(-c2cn(CC3CC3)cn2)cn1)c1ccc2oc(-c3cc(C(F)(F)F)ccn3)nc2c1
rgfn_seh,greedy_oracle,105,105,283,4,7.12683629989624,O=C(Nc1cc(-c2cccnc2)n[nH]1)N1CCC1CNc1cc(Br)ccc1O,O=C(Nc1cc(-c2cccnc2)n[nH]1)N1CCC1CNc1cc(-c2cccnc2)ccc1O
rgfn_seh,greedy_oracle,106,106,287,4,7.27625846862793,Cc1cc(-c2ccc3[nH]c(-c4cc(-c5cc(N)[nH]n5)ccc4F)nc3c2)ccc1F,Cc1cc(-c2ccc3[nH]c(-c4cc(-c5cc(NCC6Cc7ccccc7CN6)[nH]n5)ccc4F)nc3c2)ccc1F
rgfn_seh,greedy_oracle,107,107,291,4,7.260835647583008,N#Cc1ccc(COCC2CCCN(C(=O)c3ccc4nc(-c5cccc(F)c5F)oc4c3)C2)c(F)c1,O=C(c1ccc2nc(-c3cccc(F)c3F)oc2c1)N1CCCC(COCc2ccc(-c3nnn(CC4CC4)n3)cc2F)C1
rgfn_seh,greedy_oracle,108,108,295,4,7.5189008712768555,Fc1ccc(-c2c[nH]cn2)cc1-c1nc2ccc(-c3cccnc3)cc2[nH]1,Fc1ccc(-c2cn(CC3CC3)cn2)cc1-c1nc2ccc(-c3cccnc3)cc2[nH]1
rgfn_seh,greedy_oracle,109,109,299,4,7.094193935394287,Cc1nc(-c2cccnc2)sc1-c1nc2cc(-c3nc4cc(C(=O)O)ccc4o3)ccc2o1,Cc1nc(-c2cccnc2)sc1-c1nc2cc(-c3nc4cc(C(=O)NCc5ccccc5)ccc4o3)ccc2o1
rgfn_seh,greedy_oracle,110,110,303,4,7.335465908050537,COc1ccc(Cn2nnc(-c3ccc4[nH]cc(CNc5ccc(-c6c[nH]cn6)cn5)c4c3)n2)cc1,COc1ccc(Cn2nnc(-c3ccc4[nH]cc(CNc5ccc(-c6cn(CC7CC7)cn6)cn5)c4c3)n2)cc1
rgfn_seh,greedy_oracle,111,111,307,4,7.343155384063721,N#Cc1ccc(-c2csc(-c3cc(-c4cccnc4)cnc3F)n2)cc1F,Fc1cc(-c2csc(-c3cc(-c4cccnc4)cnc3F)n2)ccc1-c1nnn(CC2CC2)n1
rgfn_seh,greedy_oracle,112,112,311,4,7.077045917510986,O=C(Cn1nnc(-c2ccc3[nH]cc(CN4CCC4C(=O)NCCc4c[nH]c5ccccc45)c3c2)n1)c1ccccc1,O=C(NCCc1c[nH]c2ccccc12)C1CCN1Cc1c[nH]c2ccc(-c3nnn(CC(NC45CC(C4)C5)c4ccccc4)n3)cc12
rgfn_seh,greedy_oracle,113,113,315,4,7.181807994842529,O=C(c1cccc(B(O)O)c1)N1CC(c2nc3cc(-c4cccnc4)ccc3o2)C1,O=C(c1cccc(-c2cncc(C(F)(F)F)c2)c1)N1CC(c2nc3cc(-c4cccnc4)ccc3o2)C1
rgfn_seh,greedy_oracle,114,114,319,4,7.223629474639893,N#Cc1ccc(F)cc1COCC1CCCN(C(=O)Nc2cc(-c3cccnc3)n[nH]2)C1,N#Cc1ccc(NCCc2c[nH]c3ccccc23)cc1COCC1CCCN(C(=O)Nc2cc(-c3cccnc3)n[nH]2)C1
rgfn_seh,greedy_oracle,115,115,323,4,7.258991718292236,C#CCNC(=O)c1sc(-c2ccc(-c3nnn(CC(=O)c4ccc5c(c4)NC(=O)C5)n3)c(F)c2)nc1C,Cc1nc(-c2ccc(-c3nnn(CC(=O)c4ccc5c(c4)NC(=O)C5)n3)c(F)c2)sc1C(=O)NCc1cn(CC2CC2)nn1
rgfn_seh,greedy_oracle,116,116,327,4,7.073382377624512,CCc1nc2cc(-c3nc4cc(-c5nc6cc(Br)ccc6[nH]5)ccc4o3)ccc2o1,CCc1nc2cc(-c3nc4cc(-c5nc6cc(NC78CC(C7)C8)ccc6[nH]5)ccc4o3)ccc2o1
rgfn_seh,greedy_oracle,117,117,331,4,7.449106693267822,COc1cccc(CNCC2CCN2c2nc(-c3ccc(N)nc3)cs2)c1,COc1cccc(CNCC2CCN2c2nc(-c3ccc(NCC4Cc5ccccc5CN4)nc3)cs2)c1
rgfn_seh,greedy_oracle,118,118,335,4,7.586974143981934,O=C(NCCc1c[nH]c2ccccc12)c1cc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)ccc1F,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1cc(-c2ccc3[nH]c(-c4ccccn4)nc3c2)ccc1F
rgfn_seh,greedy_oracle,119,119,339,4,7.375760555267334,N#Cc1ccc2nc(C3CCN3Cc3ccc4nc(-c5cccc(F)c5F)oc4c3)[nH]c2c1,Fc1cccc(-c2nc3ccc(CN4CCC4c4nc5ccc(-c6nnn(CC7CC7)n6)cc5[nH]4)cc3o2)c1F
rgfn_seh,greedy_oracle,120,120,343,4,7.096813678741455,COc1cccc(CNC(Cn2cnc(-c3ccc(N)nc3)c2)c2ccc(F)cc2)c1,COc1cccc(CNC(Cn2cnc(-c3ccc(NC(=O)C4Cc5ccccc5CN4)nc3)c2)c2ccc(F)cc2)c1
rgfn_seh,greedy_oracle,121,121,347,4,7.339666366577148,COc1ccc(Cn2nnc(-c3ccc(-c4nc(C)c(C(=O)NCCc5c[nH]c6ccccc56)s4)cn3)n2)cc1,COc1ccc(Cn2nnc(-c3ccc(-c4nc(C)c(C(=O)NCCc5cn(CC6CC6)c6ccccc56)s4)cn3)n2)cc1
rgfn_seh,greedy_oracle,122,122,351,4,7.337925434112549,COc1ccc(Cn2nnc(-c3ccc4[nH]cc(-c5nc6cc(C(=O)Nc7cc(C#N)ccc7N)ccc6o5)c4c3)n2)cc1,COc1ccc(Cn2nnc(-c3ccc4[nH]cc(-c5nc6cc(C(=O)Nc7cc(-c8nnn(CC9CC9)n8)ccc7N)ccc6o5)c4c3)n2)cc1
