tag,arm,step,cum_modes,cum_reactions,reactions_added,reward,source_hub,smiles
rxnflow_seh,best_candidate,71,71,213,3,7.043386936187744,COc1ccccc1CNCc1ccc(-c2nc3ccc(C(=O)O)cc3o2)cc1,COc1ccccc1CNCc1ccc(-c2nc3ccc(C4=NCCc5c4[nH]c4ccccc54)cc3o2)cc1
rxnflow_seh,best_candidate,72,72,216,3,7.036082744598389,O=C(Nc1ccc(CNC2(C(=O)O)CCC2)cc1O)Nc1cccc2ccccc12,O=C(Nc1ccc(CNC2(C(=O)Nc3ccnc4ccccc34)CCC2)cc1O)Nc1cccc2ccccc12
rxnflow_seh,best_candidate,73,73,219,3,7.033262729644775,Nc1cc(-c2nc3c(C(=O)O)cccc3o2)ccc1NCC1Cc2ccccc2CN1,Nc1cc(-c2nc3c(C4=NCCc5ccc(O)cc54)cccc3o2)ccc1NCC1Cc2ccccc2CN1
rxnflow_seh,best_candidate,74,74,222,3,7.031401634216309,O=C1Cc2ccc(C(=O)Cn3nnc(-c4ccc(CN5CCC(C(=O)O)CC5)cn4)n3)cc2N1,O=C1Cc2ccc(C(=O)Cn3nnc(-c4ccc(CN5CCC(c6nc7ccc(C(F)(F)F)cc7[nH]6)CC5)cn4)n3)cc2N1
rxnflow_seh,best_candidate,75,75,225,3,7.030693531036377,O=C(Nc1ccccc1)Nc1cc(-c2nc3cc(C(=O)O)ccc3o2)ccc1O,O=C(Nc1ccccc1)Nc1cc(-c2nc3cc(C4=NCCc5ccccc54)ccc3o2)ccc1O
rxnflow_seh,best_candidate,76,76,228,3,7.024693965911865,O=C(O)C1Cc2ccccc2CN1Cc1ccc(O)c(NCC2Cc3ccccc3CN2)c1,O=C(NCc1ccccc1)C1Cc2ccccc2CN1Cc1ccc(O)c(NCC2Cc3ccccc3CN2)c1
rxnflow_seh,best_candidate,77,77,231,3,7.0165839195251465,O=C(O)C1(NCc2ccc(-c3nnn(Cc4cccc(F)c4)n3)nc2)CCC1,Fc1cccc(Cn2nnc(-c3ccc(CNC4(C5=NCCc6ccccc65)CCC4)cn3)n2)c1
rxnflow_seh,best_candidate,78,78,234,3,7.0159196853637695,Nc1cc(CNC2(C(=O)O)CCC2)ccc1NC(=O)C1Cc2ccccc2CN1,Nc1cc(CNC2(C(=O)NCCc3c[nH]c4ccc(O)cc34)CCC2)ccc1NC(=O)C1Cc2ccccc2CN1
rxnflow_seh,best_candidate,79,79,237,3,7.0124711990356445,O=C(O)c1ccc2nc(-c3ccc(Cn4nnc(-c5ccc(N=C=S)cc5)n4)cc3)oc2c1,O=C(NC12CC(C1)C2)c1ccc2nc(-c3ccc(Cn4nnc(-c5ccc(N=C=S)cc5)n4)cc3)oc2c1
rxnflow_seh,best_candidate,80,80,240,3,7.008776664733887,O=C(O)c1ccc2nc(C3CCCN3C(=O)c3ccc(F)cc3)[nH]c2c1,O=C(c1ccc(F)cc1)N1CCCC1c1nc2ccc(C3=NCCc4ccccc43)cc2[nH]1
rxnflow_seh,best_candidate,81,81,243,3,7.006283283233643,N#Cc1ccc(Cn2nnc(-c3ccc(C(=O)Nc4ccc(C(=O)O)cc4N)cn3)n2)cc1,N#Cc1ccc(Cn2nnc(-c3ccc(C(=O)Nc4ccc(C(=O)NC5CC5)cc4N)cn3)n2)cc1
rxnflow_seh,best_candidate,82,82,246,3,7.00476598739624,O=C(O)c1ccc2nc(-c3cccc(CNCc4cccc(O)c4)c3)[nH]c2c1,O=C(NC12CC(C1)C2)c1ccc2nc(-c3cccc(CNCc4cccc(O)c4)c3)[nH]c2c1
rxnflow_seh,best_candidate,83,83,249,3,7.000773906707764,O=C(O)C1CCCN(CC2CCN2C2CNC2)C1,O=C(NCCc1c[nH]c2ccccc12)C1CCCN(CC2CCN2C2CNC2)C1
rxnflow_seh,hub_batching,1,1,3,3,7.442260265350342,O=C(O)c1ccc(O)c(NCc2ccc(NC(=O)C3Cc4ccccc4CN3)c(O)c2)c1,O=C(Nc1ccc(CNc2cc(C3=NCCc4ccccc43)ccc2O)cc1O)C1Cc2ccccc2CN1
rxnflow_seh,hub_batching,2,2,4,1,7.1840643882751465,O=C(O)c1ccc(O)c(NCc2ccc(NC(=O)C3Cc4ccccc4CN3)c(O)c2)c1,O=C(NCc1c[nH]c2ccccc12)c1ccc(O)c(NCc2ccc(NC(=O)C3Cc4ccccc4CN3)c(O)c2)c1
rxnflow_seh,hub_batching,3,3,6,2,7.3229594230651855,Nc1cc(C(=O)O)ccc1NC(=O)C1Cc2ccccc2CN1,Nc1cc(C(=O)NC2CC2)ccc1NC(=O)C1Cc2ccccc2CN1
rxnflow_seh,hub_batching,4,4,7,1,7.09851598739624,Nc1cc(C(=O)O)ccc1NC(=O)C1Cc2ccccc2CN1,Nc1cc(C2=NCCc3c2[nH]c2ccccc32)ccc1NC(=O)C1Cc2ccccc2CN1
rxnflow_seh,hub_batching,5,5,8,1,7.014267444610596,Nc1cc(C(=O)O)ccc1NC(=O)C1Cc2ccccc2CN1,Nc1cc(CNc2ccnc3ccccc23)ccc1NC(=O)C1Cc2ccccc2CN1
rxnflow_seh,hub_batching,6,6,11,3,7.542964458465576,O=C(O)c1ccc(NC(=O)C2CCN(CC3Cc4ccccc4CN3)CC2)c(O)c1,O=C(Nc1ccc(CNC23CC(C2)C3)cc1O)C1CCN(CC2Cc3ccccc3CN2)CC1
rxnflow_seh,hub_batching,7,7,14,3,7.47226095199585,Nc1cc(C(=O)O)ccc1NC(=O)c1ccc(O)c(NCC2Cc3ccccc3CN2)c1,Nc1cc(C(=O)Nc2ccnc3ccccc23)ccc1NC(=O)c1ccc(O)c(NCC2Cc3ccccc3CN2)c1
rxnflow_seh,hub_batching,8,8,17,3,7.717170238494873,O=C(O)c1ccc2nc(C3(NC(=O)C4Cc5ccccc5CN4)CCC3)oc2c1,O=C(NC1CC1)c1ccc2nc(C3(NC(=O)C4Cc5ccccc5CN4)CCC3)oc2c1
rxnflow_seh,hub_batching,9,9,20,3,7.601705551147461,O=C(NC1(C(=O)O)CCC1)c1ccc(O)c(NC(=O)C2Cc3ccccc3CN2)c1,O=C(NC1(C(=O)Nc2ccnc3ccccc23)CCC1)c1ccc(O)c(NC(=O)C2Cc3ccccc3CN2)c1
rxnflow_seh,hub_batching,10,10,21,1,7.1338629722595215,O=C(NC1(C(=O)O)CCC1)c1ccc(O)c(NC(=O)C2Cc3ccccc3CN2)c1,N#Cc1ccc2nc(C3(NC(=O)c4ccc(O)c(NC(=O)C5Cc6ccccc6CN5)c4)CCC3)[nH]c2c1
rxnflow_seh,hub_batching,11,11,24,3,7.231681823730469,Nc1cc(C(=O)O)ccc1NC(=O)c1ccccc1NCC1Cc2ccccc2CN1,Nc1cc(C2=NCCc3ccccc32)ccc1NC(=O)c1ccccc1NCC1Cc2ccccc2CN1
rxnflow_seh,hub_batching,12,12,27,3,7.535590648651123,O=C(O)c1ccc2nc(C3(NC(=O)C4Cc5ccccc5CN4)CCC3)[nH]c2c1,O=C(NC1(c2nc3ccc(C4=NCCc5ccccc54)cc3[nH]2)CCC1)C1Cc2ccccc2CN1
rxnflow_seh,hub_batching,13,13,28,1,7.340934753417969,O=C(O)c1ccc2nc(C3(NC(=O)C4Cc5ccccc5CN4)CCC3)[nH]c2c1,O=C(NCCc1c[nH]c2ccccc12)c1ccc2nc(C3(NC(=O)C4Cc5ccccc5CN4)CCC3)[nH]c2c1
rxnflow_seh,hub_batching,14,14,29,1,7.145236492156982,O=C(O)c1ccc2nc(C3(NC(=O)C4Cc5ccccc5CN4)CCC3)[nH]c2c1,O=C(NC1(c2nc3ccc(CNc4cccc5cc[nH]c45)cc3[nH]2)CCC1)C1Cc2ccccc2CN1
